minutes,T1_C,T2_C,T3_C,T4_C,T5_C,mean_C,delta_T_K,total_sensible_J
14.5,-0.2612701691846837,0.35044617088101404,0.5821968642801494,0.4310784047791003,-0.10101947185921745,0.2002863597792725,0.8434670334648331,-134.7129918914232
14.75,-0.5786693218209962,0.026516514172158168,0.2557919583982766,0.10628461538925649,-0.4201358258833352,-0.12204241194892802,0.8344612802192728,-221.06943232205984
15.0,-0.8926810652908443,-0.2939559395880451,-0.06712922493045426,-0.2150425450339526,-0.735846050781447,-0.44093096512494867,0.8255518403603901,-306.5041867616609
15.25,-1.2033415417666902,-0.6110080828391347,-0.38660386699046967,-0.5329400811810956,-1.0481865110160697,-0.756416016758692,0.8167376747762205,-391.02709240448394
15.5,-1.5106865083504886,-0.9246764146362807,-0.7026687522672432,-0.8474446024924305,-1.3571931823171326,-1.0685338920127152,0.8080177560832453,-474.6478814519524
15.75,-1.8147513411444152,-1.2349970448274803,-1.015360272679004,-1.1585923273932508,-1.6629016558655394,-1.3773205283819379,0.7993910684654111,-557.3761822332905
16.0,-2.1155710392812352,-1.5420056981872108,-1.3247144317645052,-1.4664190874831888,-1.9653471424313693,-1.682811479829502,0.79085660751673,-639.2215203141321
16.25,-2.413180228912495,-1.8457377185070527,-1.630766848826056,-1.7709603316794187,-2.2645644764642725,-1.985041920877859,0.7824133800864388,-720.1933195933395
16.5,-2.7076131671576036,-2.146228072644533,-1.9335527630287288,-2.0722511303155784,-2.5605881201400393,-2.2840466506572965,0.7740604041288748,-800.300903388086
16.75,-2.998903746011422,-2.443511354528937,-2.2331070374552837,-2.370326179195615,-2.8534521673612403,-2.5798600969104997,0.7657967085561381,-879.5534955073739
17.0,-3.2870854962123417,-2.7376217891261376,-2.529464163119087,-2.6652198036041455,-3.143190347714551,-2.8725163199552526,0.7576213330932546,-957.9602213140943
17.25,-3.57219159107143,-3.0285932363614165,-2.8226582629333166,-2.956965962272477,-3.429836030383001,-3.1620490166043282,0.7495333281381136,-1035.530108775735
17.5,-3.8542548502605314,-3.3164591950016415,-3.112723095638273,-3.245598251302795,-3.7134222280165545,-3.448491524043959,0.7415317546222582,-1112.2720895039038
17.75,-4.133307743563648,-3.6012528064966887,-3.399692059687368,-3.5311499080487465,-3.9939816005590387,-3.731876823671098,0.7336156838762804,-1188.1949997827244
18.0,-4.40938239458751,-3.883006858780618,-3.683598197090646,-3.8136538149545913,-4.271546459033061,-4.0122375448892855,0.7257841974968642,-1263.3075815862696
18.25,-4.682510584435704,-4.161753790033288,-3.964474197218408,-4.093142503352681,-4.54614876928423,-4.289605968864862,0.7180363872172961,-1337.6184835851568
18.5,-4.952723755343413,-4.437525692401721,-4.2423524005635045,-4.369648157219785,-4.817820155682568,-4.5640140322421985,0.7103713547799089,-1411.1362621423575
18.75,-5.220053014275209,-4.710354315683674,-4.517264802464183,-4.64320261689312,-5.086591904785564,-4.83549333082035,0.7027882118110256,-1483.8693822984133
19.0,-5.484529136485492,-4.980271070970787,-4.7892430567869155,-4.913837382745442,-5.35249496895932,-5.104075123189591,0.695286079698576,-1555.826218746124
19.25,-5.746182569042162,-5.247307034255357,-5.058318479569948,-5.181583618821492,-5.615559969960941,-5.36979033432998,0.6878640894722139,-1627.0150567948187
19.5,-6.00504343431254,-5.511492949997205,-5.3245220526279695,-5.446472156434538,-5.875817202481301,-5.6326695591707105,0.6805213816845708,-1697.4440933243854
19.75,-6.2611415334149,-5.772859234654732,-5.587884427118979,-5.708533497724375,-6.13329663765046,-5.892743066112689,0.673257106295921,-1767.1214377290282
20.0,-6.514506349631972,-6.031435980177207,-5.848435927072046,-5.967797819176724,-6.3880279265029,-6.15004080051217,0.6660704225599261,-1836.055112851058
20.25,-6.765167051790627,-6.2872529574616465,-6.1062065528784615,-6.224294975105124,-6.640040403406488,-6.404592388128469,0.6589604989121653,-1904.2530559046381
20.5,-7.013152497605006,-6.540339619771942,-6.361225984745033,-6.478054501094789,-6.88936308945415,-6.656427138534184,0.6519265128599727,-1971.723119389694
20.75,-7.258491236985321,-6.79072510612292,-6.613523586111,-6.729105617409857,-7.136024695817525,-6.905574048489325,0.644967650874321,-2038.473071996093
21.0,-7.501211515311695,-7.038438244627969,-6.863128407028114,-6.977477232363867,-7.380053627065365,-7.152061805279402,0.6380831082835812,-2104.510599498133
21.25,-7.741341276673779,-7.283507555811639,-7.110069187504962,-7.223197945653737,-7.621477984445505,-7.395918790017925,0.6312720891688173,-2169.8433056395074
21.5,-7.978908167076838,-7.525961255887012,-7.354374360815598,-7.466296051657878,-7.860325569131248,-7.637173080913715,0.6245338062612404,-2234.4787130088366
21.75,-8.213939537613669,-7.765827259998616,-7.596072056772755,-7.706799542699571,-8.096623885432564,-7.875852456503435,0.6178674808409141,-2298.4242639058157
22.0,-8.446462447602869,-8.003133185430784,-7.835190104966216,-7.944736112274427,-8.330400143972497,-8.111984398849359,0.6112723426366529,-2361.687321198163
22.25,-8.67650366769567,-8.23790635478258,-8.071756037966622,-8.180133158243109,-8.561681264829474,-8.345596096703492,0.6047476297290473,-2424.2751691693884
22.5,-8.904089682947642,-8.470173799107897,-8.30579709449529,-8.413017785990803,-8.790493880645329,-8.576714448637393,0.5982925884523524,-2486.1950143575295
22.75,-9.12924669586073,-8.69996226102387,-8.53734022255992,-8.643416811551788,-9.01686433969968,-8.805366066139197,0.5919064733008099,-2547.453986384938
23.0,-9.352000629391227,-8.927298197785092,-8.766412082557338,-8.871356764700579,-9.240818708951736,-9.031577276677194,0.5855885468338897,-2608.059138779193
23.25,-9.572377129926906,-9.152207784326038,-8.993039050342304,-9.096863892010617,-9.462382777048333,-9.255374126730839,0.5793380795846019,-2668.0174497852745
23.5,-9.790401570232802,-9.374716916270586,-9.21724722026454,-9.319964159879135,-9.681582057300375,-9.476782384789487,0.573154349968263,-2727.335823169047
23.75,-10.006099052365698,-9.594851212909987,-9.439062408172788,-9.5406832575203,-9.898441790626634,-9.695827544319082,0.5670366441929104,-2786.021089012198
24.0,-10.219494410557559,-9.812636020149398,-9.658510154387045,-9.759046599926307,-10.11298694846613,-9.912534826697287,0.5609842561705136,-2844.080004498646
24.25,-10.430612214069583,-10.028096413422418,-9.875615726638785,-9.975079330795722,-10.325242235658948,-10.126929184117092,0.5549964874307989,-2901.519254692599
24.5,-10.639476770014312,-10.241257200575774,-10.090404122980317,-10.18880632543204,-10.535232093296088,-10.339035302459706,0.549072647033995,-2958.345453308291
24.75,-10.846112126149706,-10.452142924722352,-10.302900074662716,-10.400252193609788,-10.74298070153867,-10.548877604136646,0.5432120514869894,-3014.565143471493
25.0,-11.050542073642816,-10.66077786706444,-10.513128048983049,-10.609441282410614,-10.948511982407126,-10.756480250901609,0.5374140246597676,-3070.1847984729184
25.25,-11.2527901498039,-10.867186049686836,-10.721112252101705,-10.816397679028796,-11.151849602539585,-10.961867146632164,0.5316778977021954,-3125.2108225135685
25.5,-11.452879640792162,-11.07139123832036,-10.926876631829032,-11.021145213546902,-11.353016975921264,-11.165061940081944,0.52600300896313,-3179.649551442136
25.75,-11.650833584292855,-11.273416945075951,-11.130444880382413,-11.223707461681272,-11.552037266584534,-11.366088027603405,0.5203887039104416,-3233.5072534845262
26.0,-11.846674772165557,-11.473286431149575,-11.331840437114295,-11.424107747498738,-11.748933391279706,-11.564968555841574,0.5148343350512619,-3286.7901299655896
26.25,-12.040425753064426,-11.671022709498573,-11.531086491210829,-11.622369146103665,-11.943728022117114,-11.76172642439892,0.5093392618535972,-3339.5043160231885
26.5,-12.232108835031738,-11.866648547489547,-11.72820598436158,-11.818514486296465,-12.136443589181113,-11.956384288472089,0.5039028506701584,-3391.6558813145816
26.75,-12.42174608806198,-12.060186469517873,-11.92322161340104,-12.01256635320425,-12.327102283115607,-12.14896456146015,0.49852447466093963,-3443.250830715322
27.0,-12.609359346640531,-12.251658759599138,-12.116155832921777,-12.204547090881931,-12.515726057682684,-12.339489417545213,0.49320351371875404,-3494.295105010664
27.25,-12.794970212254384,-12.441087463934139,-12.3070308578599,-12.394478804886717,-12.702336632292088,-12.527980794245446,0.4879393543944843,-3544.7945815796056
27.5,-12.978600055876768,-12.628494393444953,-12.495868666052331,-12.58238336482492,-12.886955494506026,-12.714460394941,0.482731389824437,-3594.7550750716323
27.75,-13.160270020425116,-12.813901126285373,-12.682691000768216,-12.76828240687098,-13.069603902514359,-12.89894969137281,0.4775790196569005,-3644.1823380762216
28.0,-13.340001023192542,-12.99732901032371,-12.867519373210996,-12.952197336259815,-13.250302887586031,-13.081469926114618,0.47248164998154607,-3693.0820617852123
28.25,-13.517813758254647,-13.178799165599855,-13.05037506499633,-13.134149329752631,-13.42907325649162,-13.262042115019018,0.4674386932583161,-3741.4598766481176
28.5,-13.693728698849384,-13.3583324867555,-13.231279130602104,-13.314159338076479,-13.605935593902018,-13.440687049637097,0.4624495682472798,-3789.3213530204184
28.75,-13.867766099732592,-13.535949645439246,-13.410252399792,-13.492248088337078,-13.780910264759996,-13.617425299612183,0.4575136999405913,-3836.6720018049477
29.0,-14.03994599950812,-13.711671092685378,-13.587315480014524,-13.668436086406814,-13.95401741662738,-13.792277215048443,0.4526305194935958,-3883.517275086443
29.25,-14.210288222933059,-13.88551706126799,-13.762488758775248,-13.842743619286011,-14.125276982005971,-13.965262928853656,0.4477994641578107,-3929.8625667592964
29.5,-14.378812383199033,-14.05750756802911,-13.9357924059845,-14.015190757440394,-14.294708680635154,-14.136402359057637,0.4430199772145329,-3975.713213148649
29.75,-14.545537884188263,-14.227662416183023,-14.10724637627942,-14.185797357112222,-14.462332021763132,-14.305715211105213,0.4382915079088434,-4021.0744936248057
30.0,-14.710483922706885,-14.39600119759541,-14.276870411321624,-14.35458306260756,-14.628166306395144,-14.473220980125324,0.4336135113852606,-4065.951631211123
30.25,-14.873669490693032,-14.562543295038438,-14.444684042070321,-14.521567308558701,-14.792230629517462,-14.638938953175591,0.4289854486227114,-4110.349793185413
30.5,-15.035113377402809,-14.727307884421919,-14.610706591030862,-14.686769322162888,-14.954543882296491,-14.802888211462994,0.4244067863719465,-4154.274091674903
30.75,-15.194834171572325,-14.890313937000201,-14.77495717447988,-14.850208125396023,-15.115124754256101,-14.965087632540905,0.4198769970924445,-4197.729584244873
31.0,-15.35285026355649,-15.051580221556264,-14.937454704665697,-15.011902537204378,-15.273991735430116,-15.12555589248259,0.4153955588907934,-4240.721274480991
31.25,-15.50917984744558,-15.211125306561883,-15.098217891986849,-15.171871175671527,-15.431163118492691,-15.284311468031706,0.41096195545873115,-4283.254112565433
31.5,-15.663840923159,-15.368967562315277,-15.257265247145256,-15.33013246016236,-15.586657000865273,-15.441372638729433,0.40657567601374467,-4325.33299584688
31.75,-15.816851298517008,-15.525125163055463,-15.41461508327842,-15.486704613444886,-15.740491286801785,-15.596757489019513,0.4022362152385881,-4366.962769404389
32.0,-15.968228591289574,-15.679616089054662,-15.570285518067578,-15.641605663788653,-15.892683689450678,-15.750483910330228,0.3979430732219953,-4408.1482266052935
32.25,-16.117990231224667,-15.832458128687847,-15.724294475823854,-15.794853447040794,-16.043251732895612,-15.902569603134555,0.39369575540081314,-4448.894109657097
32.5,-16.26615346205392,-15.98366888048048,-15.876659689552127,-15.946465608680569,-16.192212754173568,-16.05303207898813,0.38949377250179396,-4489.205110153531
32.75,-16.41273534347738,-16.133265755134687,-16.02739870299274,-16.096459605850953,-16.33958390527272,-16.201888662545695,0.38533664048463834,-4529.085869614733
33.0,-16.557752753126863,-16.281265977533167,-16.176528872641597,-16.244852709369468,-16.48538215510689,-16.349156493555597,0.38122388048526545,-4568.540980021719
33.25,-16.70122238850894,-16.42768658872228,-16.324067369748377,-16.39166200571691,-16.62962429147109,-16.49485252883352,0.37715501876056123,-4607.574984345077
33.5,-16.843160768926396,-16.572544447873895,-16.470031182293837,-16.536904399004925,-16.772326922974685,-16.63899354421475,0.37312958663255813,-4646.192377068073
33.75,-16.98358423738017,-16.715856234226067,-16.61443711694585,-16.68059661292301,-16.91350648095431,-16.78159613648588,0.3691471204343202,-4684.397604704179
34.0,-17.122508962449842,-16.85763844900339,-16.757301800994412,-16.82275519266426,-17.053179221366406,-16.922676725295663,0.3652071614554302,-4722.19506630901
34.25,-17.259950940155164,-16.997907417316526,-16.89864168426618,-16.963396506830406,-17.19136122665978,-17.062251555045613,0.3613092558889832,-4759.5891139869
34.5,-17.39592599579757,-17.13667929004174,-17.03847304101845,-17.102536749317323,-17.328068407627597,-17.200336696760537,0.3574529547791201,-4796.584053391973
34.75,-17.53044978578123,-17.273970045680045,-17.17681197181318,-17.240191941179432,-17.463316505239987,-17.336948049938776,0.3536378139680494,-4833.18414422392
35.0,-17.663537799415764,-17.409795492197105,-17.313674405370534,-17.37637793247464,-17.597121092456717,-17.472101344382953,0.34986339404522937,-4869.393600718481
35.25,-17.79520536069907,-17.544171268842774,-17.44907610040329,-17.511110404089976,-17.729497576021174,-17.605812142011256,0.3461292602957826,-4905.216592132676
35.5,-17.925467630081187,-17.67711284795206,-17.583032647430997,-17.644404869546776,-17.86046119823419,-17.73809583864904,0.34243498265018957,-4940.657243224862
35.75,-18.05433960621002,-17.808635536725944,-17.715559470575187,-17.77627667678749,-17.990027038709968,-17.868967665801723,0.3387801356348348,-4975.719634729678
36.0,-18.181836127657164,-17.93875447899387,-17.84667182933555,-17.906741009942976,-18.118210016112386,-17.99844269240839,0.3351642983216152,-5010.407803827903
36.25,-18.307971874626844,-18.067484656957475,-17.976384820346595,-18.03581289108112,-18.24502488987335,-18.126535826577076,0.3315870542802486,-5044.72574461132
36.5,-18.43276137064558,-18.194840892915096,-18.104713379116134,-18.16350718193624,-18.370486261892154,-18.25326181730104,0.32804799152944497,-5078.6774085425905
36.75,-18.556218984233908,-18.3208378509687,-18.231672281744864,-18.289838585621,-18.494608578217566,-18.378635256157207,0.3245467024890445,-5112.266704910248
37.0,-18.678358930561046,-18.445490038711824,-18.357276146627612,-18.414821648319133,-18.617406130711203,-18.502670578986162,0.32108278393343426,-5145.497501278827
37.25,-18.7991952730807,-18.56881180889988,-18.48153943613704,-18.538470760960678,-18.738893058693407,-18.62538206755434,0.31765583694365773,-5178.373623934176
37.5,-18.918741925150727,-18.690817361103086,-18.60447645828816,-18.660800160878836,-18.859083350571495,-18.74678385119846,0.3142654668625653,-5210.898858324027
37.75,-19.037012651634655,-18.81152074334065,-18.726101368386168,-18.781823933449743,-18.97799084545079,-18.8668899084524,0.3109112832484868,-5243.076949493877
38.0,-19.154021070486294,-18.930935853698685,-18.84642817065631,-18.9015560137141,-19.095629234728108,-18.985714068656698,0.3075928998299844,-5274.911602518178
38.25,-19.269780654317486,-19.049076441929884,-18.96547071985634,-19.02001018798211,-19.21201206366885,-19.103270013550933,0.30430993446114485,-5306.4064829269755
38.5,-19.384304731949413,-19.165956111037247,-19.083242722871717,-19.13720009542061,-19.327152732966255,-19.21957127884905,0.30106200907769676,-5337.565217127948
38.75,-19.497606489946833,-19.28158831883951,-19.199757740293677,-19.253139229624026,-19.44106450028488,-19.334631255797785,0.29784874965315566,-5368.3913928239745
39.0,-19.609698974136506,-19.395986379521105,-19.31502918798128,-19.367840940167582,-19.553760481787407,-19.448463192718776,0.2946697861552252,-5398.8885594262265
39.25,-19.720595091108976,-19.50916346516493,-19.429070338605186,-19.48131843414515,-19.665253653644868,-19.561080196533823,0.29152475250378984,-5429.06022846285
39.5,-19.830307609704363,-19.621132607269004,-19.54189432317679,-19.593584777689443,-19.775556853530873,-19.672495234274095,0.2884132865275717,-5458.909873983316
39.75,-19.93884916248271,-19.731906698246718,-19.653514132559394,-19.704652897476933,-19.8846827821001,-19.782721134573173,0.28533502992331705,-5488.440932958406
40.0,-20.04623224717838,-19.84149849291134,-19.763942618964677,-19.814535582216195,-19.992644004450625,-19.891770589144244,0.28228962821370374,-5517.6568056759625
40.25,-20.152469228138642,-19.9499206099446,-19.873192497432115,-19.923245484120457,-20.099452951570953,-19.999656154241354,0.2792767307065276,-5546.56085613242
40.5,-20.257572337747547,-20.057185533349468,-19.981276347293033,-20.03079512036456,-20.205121921771507,-20.10639025210522,0.27629599045451414,-5575.156412420126
40.75,-20.36155367783408,-20.163305613887502,-20.088206613619235,-20.13719687452624,-20.309663082100627,-20.211985172393536,0.2733470642148461,-5603.446767110564
41.0,-20.464425221065483,-20.268293070501016,-20.19399560865571,-20.242462998011973,-20.413088469745816,-20.316453073596,0.2704296124097709,-5631.4351776334515
41.25,-20.56619881232578,-20.37215999171991,-20.298655513238458,-20.346605611467936,-20.515409993419837,-20.419805984434383,0.2675432990873219,-5659.124866651828
41.5,-20.666886170079493,-20.474918337053282,-20.4021983781972,-20.449636706175284,-20.616639434731667,-20.522055805247383,0.2646877918822952,-5686.519022433107
41.75,-20.7664988877209,-20.576579938366876,-20.504636125742195,-20.551568145431304,-20.716788449543742,-20.623214309361003,0.26186276197870484,-5713.620799216189
42.0,-20.865048434908715,-20.67715650124495,-20.605980550837927,-20.65241166591497,-20.815868569313608,-20.723293144444035,0.25906788407078807,-5740.433317574646
42.25,-20.962546158886596,-20.776659606338313,-20.70624332256068,-20.75217887903898,-20.913891202421894,-20.822303833849293,0.256302836325915,-5766.959664776036
42.5,-21.05900328578994,-20.87510071069758,-20.805435985442216,-20.85088127228616,-21.010867635486306,-20.920257777940442,0.2535673003477257,-5793.202895137384
42.75,-21.154430921938086,-20.972491149092434,-20.90356996079919,-20.948530210532482,-21.10680903466084,-21.017166255404607,0.25086096113889766,-5819.166030376842
43.0,-21.248840055113277,-21.068842135316487,-21.000656548047857,-21.045136937355863,-21.201726446921754,-21.11304042455105,0.24818350706541992,-5844.852059961652
43.25,-21.342241555825467,-21.164164763478738,-21.096706926005623,-21.14071257633026,-21.295630801339655,-21.20789132459595,0.24553462981984353,-5870.2639414523355
43.5,-21.434646178564236,-21.258470009280643,-21.191732154177828,-21.235268132307255,-21.388532910337716,-21.301729876933535,0.2429140243864083,-5895.404600843246
43.75,-21.526064563036897,-21.351768731280174,-21.28574317403124,-21.32881449268254,-21.480443470937075,-21.394566886393584,0.2403213890056577,-5920.276932899475
44.0,-21.616507235393414,-21.444071672141632,-21.378750810254104,-21.421362428649758,-21.57137306598827,-21.486413042485434,0.2377564251393096,-5944.883801490155
44.25,-21.70598460943856,-21.535389459872988,-21.470765772002068,-21.512922596440916,-21.661332165389837,-21.577278920628874,0.2352188374364914,-5969.228039918231
44.5,-21.794506987830772,-21.625732609049464,-21.56179865413185,-21.603505538553406,-21.750331127294317,-21.66717498337196,0.2327083336989233,-5993.3124512466775
44.75,-21.882084563268478,-21.71511152202399,-21.651859938420586,-21.693121684963586,-21.838380199300218,-21.75611158159537,0.2302246248478923,-6017.139808621264
45.0,-21.968727419663622,-21.80353649012511,-21.740959994773135,-21.781781354328075,-21.925489519632663,-21.84409895570452,0.2277674248904873,-6040.712855589845
45.25,-22.054445533302783,-21.89101769484202,-21.829109082415897,-21.869494755171672,-22.01166911831055,-21.931147236808584,0.2253364508868856,-6064.034306418286
45.5,-22.13924877399566,-21.977565208996765,-21.91631735107825,-21.956271987062905,-22.096928918301273,-22.01726644788697,0.2229314229174122,-6087.106846402963
45.75,-22.223146906211753,-22.063188997903723,-22.002594842160903,-22.042123041777074,-22.181278736663614,-22.102466504943415,0.2205520640508496,-6109.9331321799755
46.0,-22.30614959020417,-22.14789892051772,-22.087951489892447,-22.127057804446423,-22.264728285677876,-22.186757218147726,0.21819810031172437,-6132.515792031035
46.25,-22.38826638312247,-22.23170473056851,-22.172397122472944,-22.21108605469874,-22.347287173964617,-22.270148292965455,0.2158692606495265,-6154.85742618608
46.5,-22.46950674011285,-22.314616077684263,-22.255941463205772,-22.294217467783085,-22.42896490759037,-22.352649331275266,0.21356527690707594,-6176.960607122697
46.75,-22.54988001540636,-22.39664250850231,-22.3385941316171,-22.376461615684036,-22.509770891163072,-22.434269832474577,0.21128588378925883,-6198.827879862295
47.0,-22.62939546339669,-22.477793467768862,-22.42036464456342,-22.457827968223796,-22.58971442891422,-22.515019194573398,0.2090308188332699,-6220.46176226317
