temp_C,time_s,current_A_cm2,V,reversible,activation,ohmic,cl_ohmic,concentration,active_fraction,cathode_lambda_mean,membrane_lambda_mean
-20,32.0,0.299,0.6043974755807483,1.2534744162631537,0.4967432044125782,0.15226894650065237,0.09500900923961832,6.478976917487777e-05,0.6812429134037195,11.612552735196644,3.357195602055079
-20,32.2,0.3,0.6052864005296007,1.2534256887620687,0.4964536224886756,0.1516206527743238,0.09457929781008786,6.501296946866903e-05,0.6850648493160377,11.681907754723655,3.3748875514174372
-20,32.400000000000006,0.29900000000000004,0.6074302745055666,1.2533810559549947,0.4959142342239974,0.1499717505918368,0.09352169578213512,6.479663359396444e-05,0.6883967714474958,11.748932439129131,3.392674673197283
-20,32.6,0.3,0.6082586127473769,1.2533329908430981,0.4956662571051029,0.14934310112801813,0.0931081102139594,6.501986260012426e-05,0.6916523684791397,11.813774807209654,3.4105842494291205
-20,32.800000000000004,0.3,0.6096986680710779,1.2532865618074276,0.49527788482899565,0.14824498559532642,0.09240482007753796,6.502331202769443e-05,0.6948785561140655,11.877875195529917,3.42840050299235
-20,33.00000000000001,0.3,0.6111236202891974,1.2532409004390224,0.4948975280798886,0.1471547253767323,0.09170439572797247,6.502669320405217e-05,0.6980415494423335,11.939944856371437,3.4462496397359015
-20,33.2,0.3,0.6125294207940739,1.2531955735354336,0.4945234540593542,0.1460776686283443,0.09101280325906141,6.503005366131897e-05,0.7011395337377653,12.000056727008419,3.4641313455488976
-20,33.400000000000006,0.29999999999999993,0.6139126537109141,1.253150539565341,0.4941561214137716,0.1450167309420064,0.09033270827753764,6.503349864905933e-05,0.704161664491761,12.058061744132306,3.4820292612543176
-20,33.6,0.299,0.6158936678812016,1.2531081842312666,0.4936678449983958,0.14348185263830637,0.0893547071463975,6.481871336284959e-05,0.7069077395526774,12.109202714186472,3.5000156305179533
-20,33.800000000000004,0.29999999999999993,0.6165730894324947,1.253061775464219,0.4934796680985208,0.14294397183889307,0.08901039941084136,6.50460943105404e-05,0.709398767428338,12.154576785352633,3.5179199141588664
-20,34.00000000000001,0.29900000000000004,0.618450588557148,1.253019611373083,0.49302897316746574,0.1414752149592055,0.08808276358581721,6.483468926363927e-05,0.7115743729179058,12.196199259088337,3.535634334210481
-20,34.2,0.3,0.6190422746441117,1.2529739390445767,0.49288333869966494,0.14098326161395813,0.08777164644358341,6.506408684195888e-05,0.7134486613378214,12.23532646437012,3.5531999373204424
-20,34.400000000000006,0.3,0.6202064268879143,1.2529297696958477,0.4925995194560764,0.14005874875672783,0.08719356582439618,6.507459512917965e-05,0.7152336306648787,12.272432334498035,3.570360694717157
-20,34.6,0.3,0.6213641438640942,1.2528863629390217,0.4923152391247089,0.13914189480215902,0.08661492437710844,6.50851480594395e-05,0.7170795491567623,12.30858419227667,3.5873311809356703
-20,34.800000000000004,0.29900000000000004,0.6231146168308512,1.2528458939509237,0.49189971767884677,0.1377666841431464,0.08574528312367187,6.487529807925145e-05,0.7188173464916287,12.342540001114251,3.604292068641913
-20,35.00000000000001,0.3,0.623611178997876,1.252801454449872,0.49177745474713724,0.13734771457458492,0.08548150195359015,6.510613027392279e-05,0.7204110040740724,12.374896677526388,3.621078987065683
-20,35.2,0.3,0.6246927967657577,1.252758441199111,0.49150388023926284,0.13649664769905173,0.084947928261747,6.51164950388416e-05,0.7221180728261843,12.408191717820673,3.6375133814759915
-20,35.400000000000006,0.29999999999999993,0.6257713567329735,1.2527161495646995,0.49122850287810327,0.13565116349799453,0.08441329576533081,6.512645562814939e-05,0.7239052020246408,12.441235787261782,3.653835238191507
-20,35.6,0.299,0.6274211642297516,1.2526767137046741,0.49082760179002394,0.13436303114594772,0.08360008960611442,6.491653895089386e-05,0.7254831166512093,12.470674278811673,3.670153656892224
-20,35.800000000000004,0.3,0.6278399820333359,1.25263336511784,0.49072132588333334,0.13400690932420678,0.08337735699777321,6.514787696399931e-05,0.7269004186113731,12.498089986289047,3.686287180312582
-20,36.00000000000001,0.3,0.6288316586994761,1.2525917666309938,0.4904659131105979,0.13322903666263838,0.08289127458875045,6.515815828137427e-05,0.7284160813994061,12.527386790151887,3.7020477628917403
-20,36.2,0.3,0.6298336780208715,1.252550677103747,0.4902022544765267,0.13244957783773736,0.08239796241063661,6.516676861118435e-05,0.7301021234920442,12.558544218392738,3.7177220302674683
-20,36.400000000000006,0.29999999999999993,0.6308199774152492,1.2525097116954234,0.4899414193680154,0.13168313960701275,0.08191349593164984,6.517530514605212e-05,0.7317524745858974,12.58842581788971,3.7333479795563336
-20,36.6,0.29900000000000004,0.632358832557448,1.252471475655413,0.4895578909442205,0.13048978771041703,0.08116203776680347,6.496444332763354e-05,0.7331341063232669,12.613619577539497,3.748938972893563
-25,0.0,0.006600660066006601,0.7705462701402402,1.263156581844513,0.48680480111841107,0.005804115448212401,0.004091610409842655,1.3951376493122876e-06,0.045703127958161026,2.999999999999999,3.0
-25,0.2,0.006930693069306931,0.7675742159346911,1.2632069158701813,0.48947125479896975,0.006159979909615955,0.004355306114350385,1.4652269046028117e-06,0.04532904669024049,2.987711310060967,2.994184179092782
-25,0.4,0.006600660066006601,0.7695875842933912,1.2632086453001525,0.4877103915901222,0.005909273988324398,0.004183177024888462,1.3954283146581819e-06,0.04499232133779736,2.9765997825474746,2.9839133536931928
