j0,tau_b,tau_f
-0.9748424282131889,0.2450936962707336,-0.017865727108793788
-0.9859911278274088,0.24802198879569914,-0.01911070576928372
-0.9971308105354145,0.2523161791463243,-0.01771892933296234
-1.0068795970838096,0.2568324587296426,-0.018277757628008356
-1.0169848008492486,0.2599782847156007,-0.01922924147663707
-1.0302649407350373,0.2635653176966457,-0.022302505562758295
-1.0376002470849244,0.32940983061896156,-0.03941133101979707
-0.8639699160160793,0.389588954678762,0.04443207535587135
-1.2616936016153584,0.2498523113369326,-0.25094710677961984
-1.0217237698824988,0.334575894183331,-0.001646250249602114
-1.0868049048696093,0.2991642373520639,-0.03931144293479368
-1.0586301753444143,0.31297764078554263,-0.05079454035694653
-1.0954272621323944,0.35057606454671486,0.009588212922058878
-1.1189671538559764,0.27189693961796974,-0.0645942178479686
-1.1075930917617902,0.3282626612668575,-0.022518393065240616
-1.1211148168589111,0.3150400436624068,-0.03561949577317591
-1.1313101708765316,0.3175175902721132,-0.03713409086666768
-1.1086724446030871,0.31439406188837893,-0.0017146960416880574
-1.193105913519806,0.3162990453423239,-0.05687154744767516
-1.1574433356779916,0.22495049982893534,-0.0702890728362604
-1.176722112770771,0.2725307698104492,-0.06117881039481669
-1.1852021945315983,0.3339359673314372,-0.02458346570080039
-1.190891204133493,0.31824050389180536,-0.046621735994752576
-1.1729307296439138,0.33411318251334404,-0.03739265077390049
