temp_C,t_s,V_observed,V_original,V_improved,V_holdout,T_observed,T_improved
-20,21.4,0.614,0.5990227160665721,0.5901069356388813,0.586628361315193,-16.74100463594799,-17.091016408266285
-20,21.6,0.616,0.5994534482717723,0.5915727803860161,0.5880000656376003,-16.693563836618456,-17.051800429961133
-20,21.8,0.618,0.6003260452045512,0.5938873603292452,0.5902180074101142,-16.646293127546517,-17.014808860446067
-20,22.0,0.619,0.6002882434590394,0.5943992880146951,0.5906467228710879,-16.599245210432105,-16.974707524331507
-20,22.2,0.621,0.6006927771635134,0.5957686401081221,0.591924025941928,-16.552366157575694,-16.935909430134757
-20,22.4,0.623,0.6010871690738888,0.5971113117354654,0.5931747335963365,-16.505765703284215,-16.897695617632564
-20,22.6,0.625,0.601919859824224,0.5992874591824654,0.5952568027789943,-16.45949953849804,-16.861610558830193
-20,22.8,0.627,0.6023013690382104,0.6005570684821584,0.5964385261189685,-16.41346219785355,-16.824403600626624
-20,23.0,0.629,0.6017930529865239,0.6000923422453328,0.5958954987548364,-16.367654134387227,-16.783137677275647
-20,23.2,0.63,0.60304405613808,0.6030327163066307,0.5987359130092446,-16.32207591054537,-16.748961199833445
-20,23.4,0.632,0.6029666455467055,0.6033815153559152,0.5990028229620086,-16.276622676850867,-16.710725070611716
-20,23.6,0.634,0.6033258653664647,0.6045618470664186,0.6000945965942907,-16.231349734060803,-16.673572846694526
-20,23.8,0.635,0.604114625401969,0.6065553400106207,0.6019954171046307,-16.18652416312533,-16.63883162530624
-20,24.0,0.637,0.6040249120682373,0.60683963293871,0.602196893300687,-16.141827766621123,-16.601021058809522
-20,24.2,0.636,0.6048010983074833,0.6087753711529038,0.604044448788792,-16.096785231144555,-16.566425490971483
-20,24.4,0.633,0.602552955064257,0.6049137630315897,0.600118010076825,-16.05086823268293,-16.51895475292639
-20,24.6,0.63,0.6007617815568506,0.6020020770885497,0.5971216375103467,-16.003652599771996,-16.469668354228133
-20,24.8,0.628,0.5989805145871591,0.5992186683786588,0.5942476496930394,-15.954924907592996,-16.41909398702944
-20,25.0,0.626,0.5959838992779343,0.5941752719262392,0.5891157875105736,-15.904148505481075,-16.36112143758089
-20,25.2,0.624,0.5942285203828381,0.5917007393673802,0.5865334240055897,-15.851536353449985,-16.305765740197216
-20,25.4,0.622,0.5924726916640767,0.5893551794427009,0.5840812449131473,-15.798059647031648,-16.24991059305472
-20,25.6,0.621,0.5919031947270572,0.5894630081532972,0.5840710290008354,-15.743558757743738,-16.198858649045917
-20,25.8,0.619,0.589761147305801,0.5865158008705336,0.5810294105985355,-15.687552574803401,-16.1400269717206
-20,26.0,0.618,0.5884048784921633,0.5852089562374987,0.5796140315049166,-15.630099978453512,-16.082333185004586
-20,26.2,0.617,0.5862802332013559,0.582442879506241,0.5767577146565356,-15.57115187687803,-16.020112279215084
-20,26.4,0.616,0.5845402618814634,0.5805323694023127,0.5747549871999127,-15.510876700355976,-15.95761583335383
-20,26.6,0.614,0.5824225219358992,0.5779482184775759,0.5720904625919929,-15.449117862326355,-15.891937500511574
-20,26.8,0.614,0.5806828273948456,0.5762035278245701,0.5702684785324227,-15.385393061506967,-15.826302995339574
-20,27.0,0.613,0.5778415931243642,0.5722924337163224,0.5663139434464667,-15.319818389165029,-15.753241956651664
-20,27.2,0.612,0.5764621643116077,0.5714479952065872,0.5654010196667015,-15.252837320910864,-15.685365636593247
-20,27.4,0.611,0.5747138188841523,0.5699376223956347,0.5638475786053978,-15.18511126829302,-15.615584222508064
-20,27.6,0.611,0.573684840329108,0.5699588186117039,0.5638132509932419,-15.116429731463176,-15.548560327561518
-20,27.8,0.61,0.5719387570079968,0.5685563599861023,0.5623928650530332,-15.046204802621478,-15.477175133448952
-20,28.0,0.611,0.5701943263488451,0.5671889599267533,0.5610167970386104,-14.97466420609388,-15.403906620316377
-20,28.2,0.613,0.5691551043515228,0.567319540368891,0.5611240736575601,-14.902736956889303,-15.333717612558928
-20,28.4,0.616,0.5691752351338983,0.5696731308112597,0.5634173719999829,-14.831182629642033,-15.27022445852157
-20,28.6,0.618,0.569562877594592,0.572782237904995,0.5664479926235775,-14.76010950092618,-15.210230734738332
-20,28.8,0.621,0.5692608676212599,0.5744445687737202,0.5680585258913834,-14.689464688744895,-15.1472729496424
-20,29.0,0.623,0.5696856232235604,0.5775156839247965,0.5710394494515973,-14.61914131348485,-15.08807957936915
-20,29.2,0.625,0.5697722014311934,0.5797922597187705,0.5732984151930149,-14.549193118638161,-15.028235949772693
-20,29.4,0.627,0.5695172164609174,0.5811355702429634,0.5748241190577995,-14.479511905252682,-14.966410261115529
-20,29.6,0.629,0.5699822452670386,0.583799334911088,0.5776933757736306,-14.410468611294139,-14.90847399134691
-20,29.8,0.631,0.5701050849961475,0.5857191243365412,0.5798464317332189,-14.341793280675834,-14.849930939893397
-20,30.0,0.633,0.5702404546568517,0.5875646682443151,0.581958489467477,-14.273270601666557,-14.791502662749224
-20,30.2,0.634,0.5703851200786668,0.589386941329289,0.5840287507546243,-14.20516192992486,-14.733514334247786
-20,30.4,0.636,0.5705384692059874,0.5911756781999122,0.5860601293156552,-14.137304368696025,-14.67597523981715
-20,30.6,0.638,0.5706997974283678,0.5929141371344564,0.5880518396442633,-14.069904996594774,-14.618849270792225
-20,30.8,0.64,0.5708685843096981,0.5946407475848475,0.5900041122170939,-14.002958801626706,-14.562166178503105
-20,31.0,0.641,0.5710442481635947,0.5963530838474367,0.5919166332926886,-13.936355882656672,-14.505916118140703
-20,31.2,0.643,0.5712266979179753,0.5980127704028478,0.5937899123294939,-13.869986936641256,-14.450036637693302
-20,31.4,0.644,0.5710556780560816,0.5989624976771523,0.5949729395471942,-13.803847692803263,-14.392604888395455
-20,31.6,0.646,0.5716096822114091,0.6012349405244279,0.5974162477911259,-13.737985882812639,-14.338927360313562
-20,31.8,0.647,0.5714462879713742,0.6021669082729263,0.5985371969216906,-13.672500994698142,-14.28259930112381
-20,32.0,0.648,0.5720018095411804,0.6043974755807483,0.6008981752295236,-13.607439912828882,-14.229747258329667
-20,32.2,0.65,0.5718546652291285,0.6052864005296007,0.6019511900580179,-13.542745467857715,-14.174230238385348
-20,32.4,0.651,0.5724167133904273,0.6074302745055665,0.6042293668811356,-13.478309010214762,-14.122134894597652
-20,32.6,0.652,0.5722803504491263,0.6082586127473769,0.6052169884342609,-13.414074198952765,-14.06736862278791
-20,32.8,0.654,0.57249689290824,0.6096986680710779,0.6067889515677883,-13.350191597741377,-14.014033017451881
-20,33.0,0.655,0.5727160572828606,0.6111236202891974,0.6082531545208015,-13.286604283379097,-13.961379166468364
-20,33.2,0.656,0.5729385344188554,0.6125294207940739,0.6095996166284774,-13.223358896415368,-13.909101151701464
-20,33.4,0.657,0.5731634849702645,0.6139126537109141,0.6109204740235541,-13.160398896964447,-13.85717458915508
-20,33.6,0.658,0.5737463789173467,0.6158936678812016,0.6128307633093812,-13.09761663364973,-13.807549914878678
-20,33.8,0.66,0.573627527352725,0.6165730894324947,0.6134944812817699,-13.03500761138103,-13.754784735736452
-20,34.0,0.661,0.5742146538923837,0.6184505885571479,0.6153394801597772,-12.972721003892428,-13.705542739184184
-20,34.2,0.662,0.5741033958993373,0.6190422746441117,0.615955822628067,-12.910751617472538,-13.653558414513498
-20,34.4,0.663,0.5743438944547267,0.6202064268879143,0.6171348448043731,-12.849043339980467,-13.602890928203182
-20,34.6,0.664,0.5745831560367433,0.6213641438640942,0.6182969065307338,-12.787693656628376,-13.552875973393498
-20,34.8,0.665,0.5751740285469819,0.6231146168308511,0.6200326528696034,-12.726595365230013,-13.505340614610306
-20,35.0,0.666,0.5750714377151772,0.623611178997876,0.6205618103822573,-12.665590843111476,-13.454727436523003
-20,35.2,0.667,0.5753187979478227,0.6246927967657577,0.6216481055226256,-12.604675753156117,-13.405365441512458
