T_C,j_A_cm2,error_V,valid
-39.5,3.579320837364593e-06,0.00012206304974271553,True
-39.5,4.182798969972031e-06,0.00012206546259085904,True
-39.5,4.8880242979506284e-06,0.00012206722114171953,True
-39.5,5.7121515303221566e-06,0.00012206849915497031,True
-39.5,6.6752276822850066e-06,0.00012206942364034745,True
-39.5,7.800679721784456e-06,0.00012207008732789681,True
-39.5,9.115884433926798e-06,0.0001220705578013348,True
-39.5,1.0652834365272401e-05,0.0001220708841723761,True
-39.5,1.244891604719963e-05,0.00012207110196293947,True
-39.5,1.4547819428736743e-05,0.00012207123666940767,True
-39.5,1.700060064094805e-05,0.00012207130635910612,True
-39.5,1.9866923944772957e-05,0.00012207132355868122,True
-39.5,2.3216513072880598e-05,0.00012207129661689908,True
-39.5,2.7130847269642384e-05,0.00012207123068674886,True
-39.5,3.170514328564207e-05,0.00012207112841655654,True
-39.5,3.705067153902942e-05,0.00012207099043315406,True
-39.5,4.329746278468033e-05,0.00012207081566006917,True
-39.5,5.0597471131285437e-05,0.00012207060151581128,True
-39.5,5.9128270347219716e-05,0.0001220703440144577,True
-39.5,6.909737336837289e-05,0.00012207003778730297,True
-39.5,8.074728008059909e-05,0.00012206967604067032,True
-39.5,9.436137616482962e-05,0.00012206925045576966,True
-39.5,0.00011027082649511832,0.00012206875103137893,True
-39.5,0.00012886263077253266,0.00012206816587623237,True
-39.5,0.00015058903734935916,0.00012206748094534259,True
-39.5,0.00017597854423627313,0.00012206667971514928,True
-39.5,0.0002056487548935761,0.00012206574279682858,True
-39.5,0.00024032140152549899,0.0001220646474737741,True
-39.5,0.00028083990132139714,0.00012206336715581134,True
-39.5,0.00032818987270196787,0.00012206187073893204,True
-39.5,0.0003835231106311733,0.00012206012185145276,True
-39.5,0.0004481856041968269,0.00012205807797172064,True
-39.5,0.0005237502779915854,0.00012205568939838152,True
-39.5,0.0006120552537332152,0.00012205289803934871,True
-39.5,0.0007152485628436249,0.00012204963600204177,True
-39.5,0.0008358403976266819,0.00012204582394204078,True
-39.5,0.0009767641720623372,0.00012204136913418484,True
-39.5,0.0011414478775297805,0.00012203616321548871,True
-39.5,0.0013338974691980096,0.00012203007955147172,True
-39.5,0.0015587943114699354,0.00012202297015473373,True
-39.5,0.0018216090528546738,0.00012201466208461298,True
-39.5,0.0021287347002908923,0.00012200495324177218,True
-39.5,0.0024876421299735775,0.00012199360744813426,True
-39.5,0.0029070618175077593,0.00012198034870569696,True
-39.5,0.003397196208001707,0.00012196485447812933,True
-39.5,0.003969967892033094,0.00012194674784538062,True
-39.5,0.00463930962440476,0.00012192558833135081,True
-39.5,0.005625,0.00024994215489870797,True
-39.5,0.006875,0.00016687407254278863,True
-39.5,0.00875,0.00041488033319991846,True
-39.5,0.01125,0.0002497643213718037,True
-39.5,0.01375,0.0001666567244791306,True
-39.5,0.0175,0.00041460365876677674,True
-39.5,0.0225,0.0002494086178175259,True
-39.5,0.027500000000000004,0.0001662219918039387,True
-39.5,0.0325,0.00011846485904831727,True
-39.5,0.0375,8.850013492178732e-05,True
-39.5,0.042499999999999996,6.844642376657717e-05,True
-39.5,0.0475,5.434970170259401e-05,True
-39.5,0.0525,4.4048369160165635e-05,True
-39.5,0.057499999999999996,3.627950038398442e-05,True
-39.5,0.0625,3.0265014238195498e-05,True
-39.5,0.0675,2.550428162473306e-05,True
-39.5,0.07250000000000001,2.1663326188470222e-05,True
-39.5,0.07750000000000001,1.8512417869875897e-05,True
-39.5,0.0825,1.588932549179134e-05,True
-39.5,0.08750000000000001,1.3676841582266341e-05,True
-39.5,0.0925,1.1788578073268496e-05,True
-39.5,0.0975,1.0159728449754546e-05,True
-39.5,0.10250000000000001,8.740906366266898e-06,True
-39.5,0.10750000000000001,7.49394309340623e-06,True
-39.5,0.1125,6.388963043613138e-06,True
-39.5,0.11750000000000001,5.402311689328698e-06,True
-39.5,0.1225,4.515063303567324e-06,True
-39.5,0.1275,3.7119302297439205e-06,True
-39.5,0.1325,2.9804547888589994e-06,True
-39.5,0.1375,2.310403106275949e-06,True
-39.5,0.14250000000000002,1.6933051949497013e-06,True
-39.5,0.14750000000000002,1.1221023034080346e-06,True
-39.5,0.1525,5.908738662796509e-07,True
-39.5,0.1575,9.462416161731824e-08,True
-39.5,0.1625,3.708857938544696e-07,True
-39.5,0.1675,8.092717483920708e-07,True
-39.5,0.17250000000000001,1.2236330284576269e-06,True
-39.5,0.17750000000000002,1.6166385881088985e-06,True
-39.5,0.1825,1.990596783074672e-06,True
-39.5,0.1875,2.3475122931104764e-06,True
-39.5,0.1925,2.689132834632346e-06,True
-39.5,0.1975,3.0169876938934692e-06,True
-39.5,0.2025,3.3324196900830216e-06,True
-39.5,0.20750000000000002,3.6366118061348374e-06,True
-39.5,0.21250000000000002,3.930609488889125e-06,True
-39.5,0.2175,4.2153394006483325e-06,True
-39.5,0.2225,4.491625255176324e-06,True
-39.5,0.2275,4.7602012422931494e-06,True
-39.5,0.2325,5.021723456621885e-06,True
-39.5,0.23750000000000002,5.276779657448216e-06,True
-39.5,0.2425,5.525897634472976e-06,True
-39.5,0.2475,5.7695524048329005e-06,True
-39.5,0.2525,6.0081724200244935e-06,True
-39.5,0.2575,6.24214493721853e-06,True
-39.5,0.2625,6.471820684639251e-06,True
-39.5,0.2675,6.6975179182637845e-06,True
-39.5,0.2725,6.919525963100526e-06,True
-39.5,0.2775,7.138108315485336e-06,True
-39.5,0.28250000000000003,7.353505358742574e-06,True
-39.5,0.28750000000000003,7.5659367553271295e-06,True
-39.5,0.2925,7.775603553306087e-06,True
-39.5,0.2975,7.982690049257446e-06,True
-39.5,0.3025,8.187365432898996e-06,True
-39.5,0.3075,8.389785251416981e-06,True
-39.5,0.3125,8.590092707871921e-06,True
-39.5,0.3175,8.788419817884474e-06,True
-39.5,0.3225,8.984888442864492e-06,True
-39.5,0.3275,9.179611212661865e-06,True
-39.5,0.3325,9.372692352682677e-06,True
-39.5,0.3375,9.564228425129606e-06,True
-39.5,0.3425,9.754308995357786e-06,True
-39.5,0.34750000000000003,9.943017230562567e-06,True
-39.5,0.35250000000000004,1.0130430443011651e-05,True
-39.5,0.35750000000000004,1.0316620575434587e-05,True
-39.5,0.3625,1.050165464311359e-05,True
-39.5,0.3675,1.0685595133674841e-05,True
-39.5,0.3725,1.0868500369631828e-05,True
-39.5,0.3775,1.1050424835290507e-05,True
-39.5,0.3825,1.1231419478396898e-05,True
-39.5,0.3875,1.1411531980809464e-05,True
-39.5,0.3925,1.1590807006300885e-05,True
-39.5,0.3975,1.1769286427099068e-05,True
-39.5,0.4025,1.1947009531443342e-05,True
-39.5,0.40750000000000003,1.2124013211878282e-05,True
-39.5,0.41250000000000003,1.23003321384485e-05,True
-39.5,0.41750000000000004,1.2475998916849917e-05,True
-39.5,0.4225,1.2651044236644537e-05,True
-39.5,0.4275,1.282549700126756e-05,True
-39.5,0.4325,1.299938445459281e-05,True
-39.5,0.4375,1.3172732291788503e-05,True
-39.5,0.4425,1.334556476423332e-05,True
-39.5,0.4475,1.3517904777105016e-05,True
-39.5,0.4525,1.3689773976477415e-05,True
-39.5,0.4575,1.3861192831643443e-05,True
-39.5,0.4625,1.403218071216461e-05,True
-39.5,0.4675,1.4202755956982394e-05,True
-39.5,0.47250000000000003,1.4372935939865883e-05,True
-39.5,0.47750000000000004,1.4542737129807914e-05,True
-39.5,0.48250000000000004,1.47121751469248e-05,True
-39.5,0.4875,1.4881264814192718e-05,True
-39.5,0.4925,1.5050020206075487e-05,True
-39.5,0.4975,1.5218454693488592e-05,True
-34.5,5e-10,1.2223391356869229e-06,True
-34.5,1.084300648087722e-09,2.729868674888891e-06,True
-34.5,1.2671151427991833e-09,3.187874460186535e-06,True
-34.5,1.4807523982786558e-09,3.7217608024331383e-06,True
-34.5,1.7304091719433345e-09,4.34352650025005e-06,True
-34.5,2.022158401246853e-09,5.066724013014223e-06,True
-34.5,2.363096928769132e-09,5.90644668596596e-06,True
-34.5,2.7615181339478187e-09,6.879155888483979e-06,True
-34.5,3.2271136707434075e-09,8.00223363439656e-06,True
-34.5,3.771209218536234e-09,9.293082465555713e-06,True
-34.5,4.4070399809302176e-09,1.0767501760433618e-05,True
-34.5,5.150072634012047e-09,1.2436941648097388e-05,True
-34.5,6.018381555504162e-09,1.4304072431858827e-05,True
-34.5,7.033088486640534e-09,1.6355929060463126e-05,True
-34.5,8.218876321604705e-09,1.855376289650046e-05,True
-34.5,9.604589522532925e-09,2.081881383975137e-05,True
-34.5,1.1223935765265053e-08,2.301381170322081e-05,True
-34.5,1.3116305883478639e-08,2.4921619824258556e-05,True
-34.5,1.5327732056466708e-08,2.6225623679154708e-05,True
-34.5,1.7912007548616885e-08,2.6501432576209183e-05,True
-34.5,2.093199523841801e-08,2.523492642803049e-05,True
-34.5,2.446115676715346e-08,2.188348965659337e-05,True
-34.5,2.8585339504046212e-08,1.598842655159416e-05,True
-34.5,3.340486479604349e-08,7.321909328172893e-06,True
-34.5,3.903696829922185e-08,3.981856054435795e-06,True
-34.5,4.561865175323028e-08,1.7379769922776234e-05,True
-34.5,5.331001556860105e-08,3.2001429895123223e-05,True
-34.5,6.229815329260023e-08,4.683935294491626e-05,True
-34.5,7.280170268706899e-08,6.0968633204927514e-05,True
-34.5,8.507616412388804e-08,7.370859813171649e-05,True
-34.5,9.942011566881027e-08,8.468291532870431e-05,True
-34.5,1.1618247603648405e-07,9.379000817166805e-05,True
-34.5,1.357709920891076e-07,0.00010112556939922968,True
-34.5,1.5866215733835693e-07,0.00010689771387895064,True
-34.5,1.854128027195958e-07,0.00011135847921983633,True
-34.5,2.1667364158564133e-07,0.00011475875430888571,True
-34.5,2.532050984040335e-07,0.0001173239241625268,True
-34.5,2.958958061931839e-07,0.00011924412418040653,True
-34.5,3.4578422265023266e-07,0.0001206732364724683,True
-34.5,4.040838907860794e-07,0.0001217323074818033,True
-34.5,4.722129585362281e-07,0.00012251467068025157,True
-34.5,5.518286754162768e-07,0.00012309127475296222,True
-34.5,6.448677053582382e-07,0.00012351550398914668,True
-34.5,7.535932363433208e-07,0.0001238272311494537,True
-34.5,8.806500327798515e-07,0.00012405607816523556,True
-34.5,1.0291287697834797e-06,0.00012422396595535012,True
-34.5,1.2026412143004133e-06,0.0001243470705221128,True
-34.5,1.4054080818654717e-06,0.00012443730383582263,True
-34.5,1.6423617061234313e-06,0.00012450342456671315,True
-34.5,1.919266018564754e-06,0.00012455186568272048,True
-34.5,2.242856757000253e-06,0.00012458734814813077,True
-34.5,2.6210053133663435e-06,0.00012461333446589506,True
-34.5,3.062910206482632e-06,0.00012463236300819247,True
-34.5,3.579320837364593e-06,0.0001246462940400761,True
-34.5,4.182798969972031e-06,0.00012465649050485972,True
-34.5,4.8880242979506284e-06,0.00012466395075594328,True
-34.5,5.7121515303221566e-06,0.00012466940593380826,True
-34.5,6.6752276822850066e-06,0.00012467339136246203,True
-34.5,7.800679721784456e-06,0.00012467629888601728,True
-34.5,9.115884433926798e-06,0.00012467841520580336,True
-34.5,1.0652834365272401e-05,0.0001246799499745599,True
-34.5,1.244891604719963e-05,0.00012468105635954352,True
-34.5,1.4547819428736743e-05,0.00012468184609959465,True
-34.5,1.700060064094805e-05,0.00012468240052365687,True
-34.5,1.9866923944772957e-05,0.0001246827786066662,True
-34.5,2.3216513072880598e-05,0.0001246830228560647,True
-34.5,2.7130847269642384e-05,0.00012468316360569887,True
-34.5,3.170514328564207e-05,0.0001246832221409866,True
-34.5,3.705067153902942e-05,0.00012468321296577045,True
-34.5,4.329746278468033e-05,0.0001246831454350117,True
-34.5,5.0597471131285437e-05,0.00012468302491885908,True
-34.5,5.9128270347219716e-05,0.00012468285362221554,True
-34.5,6.909737336837289e-05,0.00012468263113885047,True
-34.5,8.074728008059909e-05,0.00012468235481077894,True
-34.5,9.436137616482962e-05,0.0001246820199325427,True
-34.5,0.00011027082649511832,0.00012468161983514303,True
-34.5,0.00012886263077253266,0.0001246811458673891,True
-34.5,0.00015058903734935916,0.00012468058729142584,True
-34.5,0.00017597854423627313,0.0001246799310998803,True
-34.5,0.0002056487548935761,0.00012467916175573635,True
-34.5,0.00024032140152549899,0.00012467826085438283,True
-34.5,0.00028083990132139714,0.00012467720670950033,True
-34.5,0.00032818987270196787,0.0001246759738452452,True
-34.5,0.0003835231106311733,0.00012467453239417559,True
-34.5,0.0004481856041968269,0.0001246728473812686,True
-34.5,0.0005237502779915854,0.00012467087788403663,True
-34.5,0.0006120552537332152,0.00012466857604154225,True
-34.5,0.0007152485628436249,0.00012466588589499228,True
-34.5,0.0008358403976266819,0.00012466274203171146,True
-34.5,0.0009767641720623372,0.00012465906799363768,True
-34.5,0.0011414478775297805,0.00012465477442169526,True
-34.5,0.0013338974691980096,0.0001246497568818672,True
-34.5,0.0015587943114699354,0.00012464389332556003,True
-34.5,0.0018216090528546738,0.00012463704112253282,True
-34.5,0.0021287347002908923,0.00012462903358900768,True
-34.5,0.0024876421299735775,0.00012461967593557777,True
-34.5,0.0029070618175077593,0.00012460874052722115,True
-34.5,0.003397196208001707,0.00012459596134362094,True
-34.5,0.003969967892033094,0.0001245810275106729,True
-34.5,0.00463930962440476,0.00012456357573176202,True
-34.5,0.005625,0.0002553257635657946,True
-34.5,0.006875,0.0001704878331540982,True
-34.5,0.00875,0.000423812966290793,True
-34.5,0.01125,0.0002551790891298644,True
-34.5,0.01375,0.0001703085683709693,True
-34.5,0.0175,0.0004235847620128741,True
-34.5,0.0225,0.0002548857041203556,True
-34.5,0.027500000000000004,0.0001699500026329792,True
-34.5,0.0325,0.0001212019688792143,True
-34.5,0.0375,9.062709292284588e-05,True
-34.5,0.042499999999999996,7.01753209492173e-05,True
-34.5,0.0475,5.580801482873987e-05,True
-34.5,0.0525,4.53173177795696e-05,True
-34.5,0.057499999999999996,3.741327802875283e-05,True
-34.5,0.0625,3.130116387062287e-05,True
-34.5,0.0675,2.6469632980363755e-05,True
-34.5,0.07250000000000001,2.25775620662505e-05,True
-34.5,0.07750000000000001,1.939030495290428e-05,True
-34.5,0.0825,1.6742158792770745e-05,True
-34.5,0.08750000000000001,1.4513407929350741e-05,True
-34.5,0.0925,1.261581563094527e-05,True
-34.5,0.0975,1.0983188552859957e-05,True
-34.5,0.10250000000000001,9.56508350524743e-06,True
-34.5,0.10750000000000001,8.322514966185857e-06,True
-34.5,0.1125,7.224968024188705e-06,True
-34.5,0.11750000000000001,6.248281956500179e-06,True
-34.5,0.1225,5.373126033880737e-06,True
-34.5,0.1275,4.583885451658887e-06,True
-34.5,0.1325,3.867835941639974e-06,True
-34.5,0.1375,3.2145246300352426e-06,True
-34.5,0.14250000000000002,2.615300275454757e-06,True
-34.5,0.14750000000000002,2.062953072479168e-06,True
-34.5,0.1525,1.5514357586399186e-06,True
-34.5,0.1575,1.0756457056171342e-06,True
-34.5,0.1625,6.312532181418362e-07,True
-34.5,0.1675,2.1456517296236655e-07,True
-34.5,0.17250000000000001,1.7758408132895198e-07,True
-34.5,0.17750000000000002,5.479206129921366e-07,True
-34.5,0.1825,8.98802174909008e-07,True
-34.5,0.1875,1.232276346407879e-06,True
-34.5,0.1925,1.5501282435437247e-06,True
-34.5,0.1975,1.8539198799460976e-06,True
-34.5,0.2025,2.1450228092634305e-06,True
-34.5,0.20750000000000002,2.424645330623143e-06,True
-34.5,0.21250000000000002,2.693855262414502e-06,True
-34.5,0.2175,2.9535990971885084e-06,True
-34.5,0.2225,3.2047181753869225e-06,True
-34.5,0.2275,3.4479623988170616e-06,True
-34.5,0.2325,3.6840019017603254e-06,True
-34.5,0.23750000000000002,3.913437021552113e-06,True
-34.5,0.2425,4.136806842192087e-06,True
-34.5,0.2475,4.354596546018996e-06,True
-34.5,0.2525,4.567243753084149e-06,True
-34.5,0.2575,4.775144007984622e-06,True
-34.5,0.2625,4.978655544163324e-06,True
-34.5,0.2675,5.178103427705416e-06,True
-34.5,0.2725,5.3737831757771914e-06,True
-34.5,0.2775,5.56596392287112e-06,True
-34.5,0.28250000000000003,5.754891196696477e-06,True
-34.5,0.28750000000000003,5.94078935989284e-06,True
-34.5,0.2925,6.123863764084803e-06,True
-34.5,0.2975,6.304302648085791e-06,True
-34.5,0.3025,6.482278823327636e-06,True
-34.5,0.3075,6.657951165334186e-06,True
-34.5,0.3125,6.831465941603554e-06,True
-34.5,0.3175,7.00295799255235e-06,True
-34.5,0.3225,7.172551787892889e-06,True
-34.5,0.3275,7.340362367380671e-06,True
-34.5,0.3325,7.506496187081879e-06,True
-34.5,0.3375,7.671051874880153e-06,True
-34.5,0.3425,7.834120913208231e-06,True
-34.5,0.34750000000000003,7.995788250003688e-06,True
-34.5,0.35250000000000004,8.156132850156705e-06,True
-34.5,0.35750000000000004,8.315228197108837e-06,True
-34.5,0.3625,8.473142739995332e-06,True
-34.5,0.3675,8.62994030337294e-06,True
-34.5,0.3725,8.785680458089917e-06,True
-34.5,0.3775,8.940418854574972e-06,True
-34.5,0.3825,9.094207530424558e-06,True
-34.5,0.3875,9.247095188014143e-06,True
-34.5,0.3925,9.399127446962918e-06,True
-34.5,0.3975,9.550347075948373e-06,True
-34.5,0.4025,9.700794203149066e-06,True
-34.5,0.40750000000000003,9.850506510866719e-06,True
-34.5,0.41250000000000003,9.999519411163504e-06,True
-34.5,0.41750000000000004,1.0147866208010115e-05,True
-34.5,0.4225,1.029557824661076e-05,True
-34.5,0.4275,1.0442685049849576e-05,True
-34.5,0.4325,1.0589214444078898e-05,True
-34.5,0.4375,1.0735192674471428e-05,True
-34.5,0.4425,1.0880644511657156e-05,True
-34.5,0.4475,1.1025593350644236e-05,True
-34.5,0.4525,1.1170061300525003e-05,True
-34.5,0.4575,1.1314069269185989e-05,True
-34.5,0.4625,1.1457637040190871e-05,True
-34.5,0.4675,1.1600783345333543e-05,True
-34.5,0.47250000000000003,1.1743525929863718e-05,True
-34.5,0.47750000000000004,1.1885881615492089e-05,True
-34.5,0.48250000000000004,1.2027866356345562e-05,True
-34.5,0.4875,1.2169495292313481e-05,True
-34.5,0.4925,1.2310782800006859e-05,True
-34.5,0.4975,1.2451742535890542e-05,True
-29.5,5e-10,5.877457254221952e-07,True
-29.5,1.084300648087722e-09,1.2846952985867688e-06,True
-29.5,1.2671151427991833e-09,1.5010211715793531e-06,True
-29.5,1.4807523982786558e-09,1.7536558454267492e-06,True
-29.5,1.7304091719433345e-09,2.048623405137562e-06,True
-29.5,2.022158401246853e-09,2.392905561254821e-06,True
-29.5,2.363096928769132e-09,2.7945686751351673e-06,True
-29.5,2.7615181339478187e-09,3.262891861144368e-06,True
-29.5,3.2271136707434075e-09,3.8084844458108336e-06,True
-29.5,3.771209218536234e-09,4.443372231488496e-06,True
-29.5,4.4070399809302176e-09,5.1810179146905e-06,True
-29.5,5.150072634012047e-09,6.0362187985774085e-06,True
-29.5,6.018381555504162e-09,7.024790591891872e-06,True
-29.5,7.033088486640534e-09,8.162893951002559e-06,True
-29.5,8.218876321604705e-09,9.465783630480118e-06,True
-29.5,9.604589522532925e-09,1.0945651324423267e-05,True
-29.5,1.1223935765265053e-08,1.2608088815424523e-05,True
-29.5,1.3116305883478639e-08,1.4446526718003838e-05,True
-29.5,1.5327732056466708e-08,1.6433846490970794e-05,True
-29.5,1.7912007548616885e-08,1.8510327152609918e-05,True
-29.5,2.093199523841801e-08,2.0567401161741827e-05,True
-29.5,2.446115676715346e-08,2.2427758247012264e-05,True
-29.5,2.8585339504046212e-08,2.3824709176167858e-05,True
-29.5,3.340486479604349e-08,2.4387850013241064e-05,True
-29.5,3.903696829922185e-08,2.3647508793134264e-05,True
-29.5,4.561865175323028e-08,2.107453625987965e-05,True
-29.5,5.331001556860105e-08,1.616886760991143e-05,True
-29.5,6.229815329260023e-08,8.593084231733883e-06,True
-29.5,7.280170268706899e-08,1.6839439123117472e-06,True
-29.5,8.507616412388804e-08,1.4296731161378418e-05,True
-29.5,9.942011566881027e-08,2.850629578698971e-05,True
-29.5,1.1618247603648405e-07,4.334779279169254e-05,True
-29.5,1.357709920891076e-07,5.784625324545267e-05,True
-29.5,1.5866215733835693e-07,7.121008329780132e-05,True
-29.5,1.854128027195958e-07,8.293591394314959e-05,True
-29.5,2.1667364158564133e-07,9.281394044036162e-05,True
-29.5,2.532050984040335e-07,0.00010086626708605273,True
-29.5,2.958958061931839e-07,0.00010726195738763877,True
-29.5,3.4578422265023266e-07,0.00011224031151657599,True
-29.5,4.040838907860794e-07,0.00011605595003771896,True
-29.5,4.722129585362281e-07,0.00011894635957099275,True
-29.5,5.518286754162768e-07,0.0001211167021828441,True
-29.5,6.448677053582382e-07,0.0001227356904882626,True
-29.5,7.535932363433208e-07,0.0001239375115646979,True
-29.5,8.806500327798515e-07,0.0001248264417099687,True
-29.5,1.0291287697834797e-06,0.00012548219128571958,True
-29.5,1.2026412143004133e-06,0.00012596497852990218,True
-29.5,1.4054080818654717e-06,0.00012631991139078202,True
-29.5,1.6423617061234313e-06,0.0001265805718786428,True
-29.5,1.919266018564754e-06,0.0001267718496629211,True
-29.5,2.242856757000253e-06,0.00012691213203441798,True
-29.5,2.6210053133663435e-06,0.00012701497041334164,True
-29.5,3.062910206482632e-06,0.0001270903348666863,True
-29.5,3.579320837364593e-06,0.00012714555126791538,True
-29.5,4.182798969972031e-06,0.00012718599755445759,True
-29.5,4.8880242979506284e-06,0.00012721561896111844,True
-29.5,5.7121515303221566e-06,0.00012723730821417867,True
-29.5,6.6752276822850066e-06,0.00012725318548789666,True
-29.5,7.800679721784456e-06,0.00012726480424718467,True
-29.5,9.115884433926798e-06,0.00012727330241890655,True
-29.5,1.0652834365272401e-05,0.00012727951333291188,True
-29.5,1.244891604719963e-05,0.00012728404707607055,True
-29.5,1.4547819428736743e-05,0.00012728735013500803,True
-29.5,1.700060064094805e-05,0.0001272897490902647,True
-29.5,1.9866923944772957e-05,0.00012729148263179724,True
-29.5,2.3216513072880598e-05,0.00012729272499290012,True
-29.5,2.7130847269642384e-05,0.00012729360310881344,True
-29.5,3.170514328564207e-05,0.00012729420916335332,True
-29.5,3.705067153902942e-05,0.00012729460976301787,True
-29.5,4.329746278468033e-05,0.00012729485263107687,True
-29.5,5.0597471131285437e-05,0.00012729497148722402,True
-29.5,5.9128270347219716e-05,0.00012729498958752306,True
-29.5,6.909737336837289e-05,0.00012729492228613637,True
-29.5,8.074728008059909e-05,0.00012729477886552765,True
-29.5,9.436137616482962e-05,0.00012729456383420157,True
-29.5,0.00011027082649511832,0.0001272942778172137,True
-29.5,0.00012886263077253266,0.00012729391814458868,True
-29.5,0.00015058903734935916,0.00012729347920714673,True
-29.5,0.00017597854423627313,0.00012729295262747797,True
-29.5,0.0002056487548935761,0.00012729232727903828,True
-29.5,0.00024032140152549899,0.0001272915891837867,True
-29.5,0.00028083990132139714,0.0001272907212899188,True
-29.5,0.00032818987270196787,0.00012728970314679344,True
-29.5,0.0003835231106311733,0.00012728851047150158,True
-29.5,0.0004481856041968269,0.0001272871146064114,True
-29.5,0.0005237502779915854,0.0001272854818562541,True
-29.5,0.0006120552537332152,0.00012728357269375934,True
-29.5,0.0007152485628436249,0.00012728134081629872,True
-29.5,0.0008358403976266819,0.00012727873203455253,True
-29.5,0.0009767641720623372,0.00012727568296300174,True
-29.5,0.0011414478775297805,0.0001272721194851556,True
-29.5,0.0013338974691980096,0.00012726795495643373,True
-29.5,0.0015587943114699354,0.0001272630881007375,True
-29.5,0.0018216090528546738,0.00012725740054775336,True
-29.5,0.0021287347002908923,0.00012725075395658703,True
-29.5,0.0024876421299735775,0.0001272429866513436,True
-29.5,0.0029070618175077593,0.0001272339096886066,True
-29.5,0.003397196208001707,0.00012722330226067058,True
-29.5,0.003969967892033094,0.00012721090632394905,True
-29.5,0.00463930962440476,0.00012719642032021916,True
-29.5,0.005625,0.0002607031367551915,True
-29.5,0.006875,0.00017409397266898718,True
-29.5,0.00875,0.00043273589979775373,True
-29.5,0.01125,0.00026058138603068937,True
-29.5,0.01375,0.00017394517011593003,True
-29.5,0.0175,0.00043254646614121484,True
-29.5,0.0225,0.00026033784871748455,True
-29.5,0.027500000000000004,0.00017364752916482207,True
-29.5,0.0325,0.0001239030518204176,True
-29.5,0.0375,9.271248144082644e-05,True
-29.5,0.042499999999999996,7.18571060559503e-05,True
-29.5,0.0475,5.721367328614946e-05,True
-29.5,0.0525,4.652806913607588e-05,True
-29.5,0.057499999999999996,3.848331581712827e-05,True
-29.5,0.0625,3.226803105338405e-05,True
-29.5,0.0675,2.7360159292832975e-05,True
-29.5,0.07250000000000001,2.3411430306818914e-05,True
-29.5,0.07750000000000001,2.018228180555859e-05,True
-29.5,0.0825,1.7503539270324886e-05,True
-29.5,0.08750000000000001,1.5252978859514599e-05,True
-29.5,0.0925,1.3340515177762136e-05,True
-29.5,0.0975,1.1698568051388136e-05,True
-29.5,0.10250000000000001,1.0275637446377495e-05,True
-29.5,0.10750000000000001,9.03192104717565e-06,True
-29.5,0.1125,7.93626461947916e-06,True
-29.5,0.11750000000000001,6.964001245113316e-06,True
-29.5,0.1225,6.095395191807462e-06,True
-29.5,0.1275,5.314504507580864e-06,True
-29.5,0.1325,4.608338335487794e-06,True
-29.5,0.1375,3.966224801033036e-06,True
-29.5,0.14250000000000002,3.3793314092589455e-06,True
-29.5,0.14750000000000002,2.8402973014651778e-06,True
-29.5,0.1525,2.342948517086718e-06,True
-29.5,0.1575,1.8820755222082042e-06,True
-29.5,0.1625,1.4532579096782072e-06,True
-29.5,0.1675,1.0527251794734127e-06,True
-29.5,0.17250000000000001,6.77245357572076e-07,True
-29.5,0.17750000000000002,3.240352606237451e-07,True
-29.5,0.1825,9.312261739502503e-09,True
-29.5,0.1875,3.2488768830774006e-07,True
-29.5,0.1925,6.24513535774085e-07,True
-29.5,0.1975,9.097845422578743e-07,True
-29.5,0.2025,1.182100999086444e-06,True
-29.5,0.20750000000000002,1.4426965189162644e-06,True
-29.5,0.21250000000000002,1.6926612933509944e-06,True
-29.5,0.2175,1.9329616443020115e-06,True
-29.5,0.2225,2.164456540221238e-06,True
-29.5,0.2275,2.3879115935709905e-06,True
-29.5,0.2325,2.6040109789571275e-06,True
-29.5,0.23750000000000002,2.813367611098627e-06,True
-29.5,0.2425,3.016531869293182e-06,True
-29.5,0.2475,3.2139991005264434e-06,True
-29.5,0.2525,3.4062160929604346e-06,True
-29.5,0.2575,3.593586679340177e-06,True
-29.5,0.2625,3.776476597772138e-06,True
-29.5,0.2675,3.955217725004623e-06,True
-29.5,0.2725,4.1301117702507995e-06,True
-29.5,0.2775,4.3014335058266795e-06,True
-29.5,0.28250000000000003,4.469433603881967e-06,True
-29.5,0.28750000000000003,4.634341127962571e-06,True
-29.5,0.2925,4.7963657315852615e-06,True
-29.5,0.2975,4.955699597797292e-06,True
-29.5,0.3025,5.112519158356754e-06,True
-29.5,0.3075,5.266986617735725e-06,True
-29.5,0.3125,5.419251307037243e-06,True
-29.5,0.3175,5.56945089336125e-06,True
-29.5,0.3225,5.717712452724122e-06,True
-29.5,0.3275,5.864153435730657e-06,True
-29.5,0.3325,6.008882528329984e-06,True
-29.5,0.3375,6.15200042597408e-06,True
-29.5,0.3425,6.293600526507959e-06,True
-29.5,0.34750000000000003,6.433769557889768e-06,True
-29.5,0.35250000000000004,6.572588140296709e-06,True
-29.5,0.35750000000000004,6.710131295439847e-06,True
-29.5,0.3625,6.846468907417691e-06,True
-29.5,0.3675,6.981666137662046e-06,True
-29.5,0.3725,7.115783804856335e-06,True
-29.5,0.3775,7.248878725774066e-06,True
-29.5,0.3825,7.381004028639282e-06,True
-29.5,0.3875,7.512209435511785e-06,True
-29.5,0.3925,7.642541521690749e-06,True
-29.5,0.3975,7.772043952580798e-06,True
-29.5,0.4025,7.900757696521765e-06,True
