case_hash,feasibility,stop_reason,success_time,last_valid_time,th_startup,startup_result,shutdown_status,E_aux_total_J,charge_C_cm2,wall_s,nfev,mass_residual,energy_residual,exception,V_min,ice_max,delta_T_max,candidate_id,numerically_accepted,config_requested,code_hash,evaluation,best_so_far,protocol_json
83ac3a1b51abebe8,infeasible,charge,,52.50041535138717,0.0,charge,charge,0.0,20.0,10.845695600030012,1767,1.1386752699432968e-11,2.52090952771265e-16,,0.548781677551194,0.0021810184405630247,8.213224657934575,q2_constant_f01dd1061036039b34fb,True,83ac3a1b51abebe8,904567fd11d251fb,61,inf,"{""kind"": ""constant"", ""params"": [0.3809493670886076], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,51.65086629617486,0.0,charge,charge,0.0,20.0,12.753628399979789,2009,2.528340066320527e-12,4.2457423624634106e-16,,0.5465189646465084,0.0024179151673409368,8.28051016648402,q2_constant_037f3c3609a91991629a,True,83ac3a1b51abebe8,904567fd11d251fb,62,inf,"{""kind"": ""constant"", ""params"": [0.38721518987341774], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,50.8283738137365,0.0,charge,charge,0.0,20.0,15.67503929999657,2360,3.5749221278108408e-12,3.715024567155484e-16,,0.5442819910631767,0.002615761640865492,8.346072329988601,q2_constant_ba28b56524d2c079fb9b,True,83ac3a1b51abebe8,904567fd11d251fb,63,inf,"{""kind"": ""constant"", ""params"": [0.3934810126582278], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,50.03166561114628,0.0,charge,charge,0.0,20.0,17.93727360002231,2765,8.701857090736441e-13,6.103254646041152e-16,,0.54204550032896,0.0027833580846983513,8.410115158889823,q2_constant_46278d84b991b523b19b,True,83ac3a1b51abebe8,904567fd11d251fb,64,inf,"{""kind"": ""constant"", ""params"": [0.39974683544303796], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,49.259547934528406,0.0,charge,charge,0.0,20.0,18.28108779998729,2770,2.8198976097205366e-12,7.430049134310968e-16,,0.5397893683016175,0.0029271305752713735,8.473118384081829,q2_constant_98e9b848a92030459e49,True,83ac3a1b51abebe8,904567fd11d251fb,65,inf,"{""kind"": ""constant"", ""params"": [0.4060126582278481], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,48.510899600859645,0.0,charge,charge,0.0,20.0,17.60009149997495,2694,4.29786409319322e-13,8.491484724926821e-16,,0.5375660965591915,0.0030611099281891855,8.535289004867877,q2_constant_3354afc848b344431a15,True,83ac3a1b51abebe8,904567fd11d251fb,66,inf,"{""kind"": ""constant"", ""params"": [0.41227848101265824], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,47.78466656585504,0.0,charge,charge,0.0,20.0,17.635806300037075,2608,1.3524948090075342e-12,2.1228711812317053e-16,,0.5353168970198557,0.0031763289727272,8.596118181121824,q2_constant_fe9f3dc93d4c3065934e,True,83ac3a1b51abebe8,904567fd11d251fb,67,inf,"{""kind"": ""constant"", ""params"": [0.4185443037974684], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,47.07985697258638,0.0,charge,charge,0.0,20.0,20.091178700036835,2885,6.018139129580383e-13,7.430049134310968e-16,,0.5330885303060555,0.0032750756200198143,8.655610871812712,q2_constant_d27c31bd326ff6cefb8e,True,83ac3a1b51abebe8,904567fd11d251fb,68,inf,"{""kind"": ""constant"", ""params"": [0.42481012658227846], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,46.395536631919015,0.0,charge,charge,0.0,20.0,25.77552949998062,3614,9.549679344070476e-13,1.2206509292082304e-15,,0.5308449555681477,0.003359285238948087,8.713871175972884,q2_constant_18c8325900f9e1c1476c,True,83ac3a1b51abebe8,904567fd11d251fb,69,inf,"{""kind"": ""constant"", ""params"": [0.4310759493670886], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,45.73082489146233,0.0,charge,charge,0.0,20.0,28.081921299977694,4000,1.6872174086572792e-13,8.491484724926821e-16,,0.5286138541964461,0.0034312481027783375,8.770958545914596,q2_constant_161d4a4bd80f91893386,True,83ac3a1b51abebe8,904567fd11d251fb,70,inf,"{""kind"": ""constant"", ""params"": [0.43734177215189873], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,45.0848908546155,0.0,charge,charge,0.0,20.0,30.16152950003743,4169,1.232467506086272e-12,5.307177953079263e-16,,0.5263892724407464,0.0034926475908226965,8.82726414972501,q2_constant_74cc9254f4be9838ba70,True,83ac3a1b51abebe8,904567fd11d251fb,71,inf,"{""kind"": ""constant"", ""params"": [0.44360759493670887], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,44.45694991558877,0.0,charge,charge,0.0,20.0,36.681647500023246,4905,5.552792909152659e-13,7.430049134310968e-16,,0.5241735175784785,0.003544419649691223,8.882880662811601,q2_constant_ca27052753f9b4ebe946,True,83ac3a1b51abebe8,904567fd11d251fb,72,inf,"{""kind"": ""constant"", ""params"": [0.449873417721519], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,43.846260579991295,0.0,charge,charge,0.0,20.0,35.45106350001879,4865,4.1751668061232576e-13,1.432938047331401e-15,,0.5219381582894398,0.003587247024219305,8.93770234462869,q2_constant_41fa97616c06b413b99e,True,83ac3a1b51abebe8,904567fd11d251fb,73,inf,"{""kind"": ""constant"", ""params"": [0.4561392405063291], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,43.25212154393649,0.0,charge,charge,0.0,20.0,35.11642029997893,4843,2.70768814033341e-13,1.4860098268621936e-15,,0.5196871174560714,0.0036219614470652116,8.99350182774225,q2_constant_bcfaddced6f2e2b9943e,True,83ac3a1b51abebe8,904567fd11d251fb,74,inf,"{""kind"": ""constant"", ""params"": [0.46240506329113923], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,42.673869007427314,0.0,charge,charge,0.0,20.0,34.76927849999629,4753,2.852407646908946e-13,1.1410432599120415e-15,,0.5174569745763923,0.003648899861076914,9.0509404909443,q2_constant_0393d744acaa7ffeff6a,True,83ac3a1b51abebe8,904567fd11d251fb,75,inf,"{""kind"": ""constant"", ""params"": [0.46867088607594937], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,42.11087420042637,0.0,charge,charge,0.0,20.0,33.92151469999226,4744,4.300426657459306e-13,7.430049134310968e-16,,0.5152191077474334,0.003662513507818017,9.10713991925553,q2_constant_fb2c4513f3759558cf42,True,83ac3a1b51abebe8,904567fd11d251fb,76,inf,"{""kind"": ""constant"", ""params"": [0.4749367088607595], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,41.562541102196526,0.0,charge,charge,0.0,20.0,34.43360599997686,4709,4.4550472896156614e-13,1.2737227087390232e-15,,0.5129736890864484,0.0036647286258088578,9.163408949654126,q2_constant_9a1756169d3eaa31217e,True,83ac3a1b51abebe8,904567fd11d251fb,77,inf,"{""kind"": ""constant"", ""params"": [0.48120253164556964], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,41.028304336535975,0.0,charge,charge,0.0,20.0,34.707499800017104,4744,1.3620292373024296e-13,3.482835531708266e-16,,0.5107152107128089,0.0036600503010213873,9.21962156470562,q2_constant_60acf1d705981bf55357,True,83ac3a1b51abebe8,904567fd11d251fb,78,inf,"{""kind"": ""constant"", ""params"": [0.4874683544303797], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,40.507627227278604,0.0,charge,charge,0.0,20.0,33.80803770001512,4675,2.883945677927209e-13,7.960766929618894e-16,,0.5084398466825948,0.0036493373318290854,9.27656349577046,q2_constant_0de806abe91cbb68da64,True,83ac3a1b51abebe8,904567fd11d251fb,79,inf,"{""kind"": ""constant"", ""params"": [0.49373417721518986], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
83ac3a1b51abebe8,infeasible,charge,,39.999999999999986,0.0,charge,charge,0.0,20.0,33.80311919999076,4690,3.9586081751494115e-13,5.307177953079263e-16,,0.5061435458843322,0.0036333038170128476,9.33395799724292,q2_constant_0e408a478a551b5c34ef,True,83ac3a1b51abebe8,904567fd11d251fb,80,inf,"{""kind"": ""constant"", ""params"": [0.5], ""powers"": [0.0, 0.0, 0.0, 0.0, 0.0], ""heat_off"": 0.0, ""load_start"": 0.0, ""times"": null, ""currents"": null}"
