case_hash,feasibility,stop_reason,success_time,last_valid_time,th_startup,startup_result,shutdown_status,E_aux_total_J,charge_C_cm2,wall_s,nfev,mass_residual,energy_residual,exception,V_min,ice_max,delta_T_max,candidate_id,numerically_accepted,config_requested,code_hash,evaluation,best_so_far,protocol_json,E_aux_to_success_J
af50916ddfd88962,infeasible,voltage,87.1149837664979,106.6352742946138,,success,voltage,7411.474363354455,22.990594359683207,16.488433099992108,1995,5.877193114898575e-13,8.491484724926821e-16,,0.5575126903743275,0.006893687608431522,23.84538689169551,q3_coheat_04533fc79080075e09dc,True,af50916ddfd88962,904567fd11d251fb,41,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.9312941335377211, 0.18703363101732962, 0.42183404723654905, 0.5379394771048773, 0.7020197966928118], ""heat_off"": 133.5722533606632, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6054.755081003357
af50916ddfd88962,feasible,success,146.34673975139088,146.34673975139088,84.90190053675676,success,passed,6181.726232977222,34.9041031378678,18.239637600025162,2531,9.88155111778258e-12,9.90673217908129e-16,,0.3044367885446842,0.015161393455350808,35.82028872263294,q3_coheat_b4d836f8f7061f60e2fe,True,af50916ddfd88962,904567fd11d251fb,42,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5580465166274559, 0.20601963541165094, 0.6868653890769487, 0.8409140449273247, 0.6205632971009714], ""heat_off"": 84.90190053675676, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6181.726232977222
af50916ddfd88962,feasible,success,247.9646115743065,247.9646115743065,70.00763506433782,success,passed,3444.363503048451,65.38939903486481,18.327737000014167,2790,5.612215240742849e-13,6.368613543695116e-16,,0.5317833463437822,0.04618393352255067,28.278044385638225,q3_coheat_4944f6ca18175d25cb6b,True,af50916ddfd88962,904567fd11d251fb,43,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.1780719652917318, 0.177867181967484, 0.4121964506216268, 0.8599676467184757, 0.33988981780484984], ""heat_off"": 70.00763506433782, ""load_start"": 0.0, ""times"": null, ""currents"": null}",3444.36350304845
af50916ddfd88962,infeasible,voltage,,55.72325726161188,,voltage,voltage,5089.51714621721,7.762703499609916,3.292656400008127,460,2.5172517795983218e-14,2.83049490830894e-16,,0.29999999900000024,1.4684272908743737e-18,37.55800695215356,q3_coheat_93e6c2758689e3e81d81,True,af50916ddfd88962,904567fd11d251fb,44,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.8602306802861993, 0.9153996356555459, 0.9636755729816762, 0.7569021052387325, 0.15721601321252984], ""heat_off"": 57.223756720895594, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,158.03081057227087,158.03081057227087,79.00942672596429,success,passed,4476.767653583986,38.40927094929027,23.197827299998607,3090,4.277263265803438e-12,8.491484724926821e-16,,0.5364828865270352,0.004771579884058436,25.761217441999293,q3_coheat_fee5990158e0ad603d1e,True,af50916ddfd88962,904567fd11d251fb,45,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.9501220406895802, 0.2994345313239615, 0.6621505839639448, 0.14972588936802406, 0.20501430864488512], ""heat_off"": 79.00942672596429, ""load_start"": 0.0, ""times"": null, ""currents"": null}",4476.767653583986
af50916ddfd88962,infeasible,voltage,,77.12037977112992,,voltage,voltage,6585.043511031824,14.136119090198873,12.543887200008612,1867,3.673725198400479e-12,5.66098981661788e-16,,0.29999999900000035,0.012586316036574001,39.16350611750846,q3_coheat_6fc705bb42dd45a7e4cd,True,af50916ddfd88962,904567fd11d251fb,46,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.44038001813958594, 0.5189162761401767, 0.9369368959515469, 0.5421236929265311, 0.9771052971762165], ""heat_off"": 205.47697724684446, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,210.4817305942706,210.4817305942706,97.45525570399121,success,passed,4986.751116826653,54.14454031496125,17.89622320001945,2616,4.460879476887436e-12,1.6982969449853642e-15,,0.5411875491207355,0.033985746413019914,21.669206528627512,q3_coheat_24875ecca633743f873c,True,af50916ddfd88962,904567fd11d251fb,47,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.4133374668928328, 0.10694180171065348, 0.2039203265844543, 0.3720396851884663, 0.9505466341660868], ""heat_off"": 97.45525570399121, ""load_start"": 0.0, ""times"": null, ""currents"": null}",4986.751116826653
af50916ddfd88962,infeasible,voltage,,96.0073792946476,,voltage,voltage,5361.7995591910785,19.802256130104844,18.01321679999819,2153,2.657938714426588e-12,4.2457423624634106e-16,,0.2999999989999998,0.014277283742167425,33.97056577628433,q3_coheat_a1728feadb67db801376,True,af50916ddfd88962,904567fd11d251fb,48,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.45033243203235807, 0.5908367541042945, 0.6462111748063384, 0.4047225644552779, 0.14180850873666928], ""heat_off"": 192.3616199206122, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,77.4156222696821,,voltage,voltage,5576.766394521032,14.224687905926459,18.201283400005195,1937,9.83529823622573e-12,9.90673217908129e-16,,0.2999999989999999,0.01191025954759421,39.10626114318353,q3_coheat_db12f0e015980f04eee6,True,af50916ddfd88962,904567fd11d251fb,49,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.4290651551798784, 0.624994842939395, 0.7698469452293081, 0.9099815012228736, 0.14757978161886817], ""heat_off"": 183.581740894448, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,71.79732789971952,81.71558957805122,,success,voltage,7336.652375288585,15.514676873415842,3.1778777999570593,605,9.990109773331758e-15,9.90673217908129e-16,,0.5312501801879312,1.238524476693356e-19,27.867205060801837,q3_coheat_a37bf3685312c687cb56,True,af50916ddfd88962,904567fd11d251fb,50,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.9558963593936526, 0.7609122169065088, 0.10828372002086552, 0.8019707740436043, 0.9642479209271487], ""heat_off"": 291.8155743379711, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6446.163320791067
af50916ddfd88962,infeasible,voltage,,97.75207198461577,,voltage,voltage,6478.258266753163,20.32564993131619,20.81792839994887,2230,1.78198910988302e-12,1.981346435816258e-15,,0.29999999900000035,0.023115359400617208,37.92104269342451,q3_coheat_26d954f68b9793d794c7,True,af50916ddfd88962,904567fd11d251fb,51,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.2572089848861595, 0.4026672164180207, 0.6262654670847562, 0.6389566371150418, 0.7257951784816834], ""heat_off"": 218.56010154807635, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,77.06442066742373,,voltage,voltage,6850.213702825633,14.119331808880851,15.93410130002303,1751,3.817781640544413e-12,5.66098981661788e-16,,0.29999999900000013,0.008591713704701676,37.363018970828136,q3_coheat_f40c0bbf38427a0d6ddd,True,af50916ddfd88962,904567fd11d251fb,52,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6172134783044114, 0.5370480301654689, 0.5763610486289313, 0.9645933346210386, 0.8603619708002181], ""heat_off"": 143.57429812867886, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,92.10851641834324,,voltage,voltage,6400.0593872468835,18.632557756069264,21.79118150001159,2136,1.9579467158849595e-12,5.66098981661788e-16,,0.2999999990000002,0.01182955840385712,33.77311146032196,q3_coheat_ae8dc961b4c0d5030d80,True,af50916ddfd88962,904567fd11d251fb,53,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.46857888031178596, 0.843727162315348, 0.3189557844924157, 0.3903223880129326, 0.7577719773736308], ""heat_off"": 186.8866739628355, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,94.17937138636377,95.56834330716771,,success,voltage,6291.798017333296,19.670504418166377,23.647747999988496,2300,1.0172684724765323e-11,1.4152474541544702e-15,,0.3519292794162698,0.012078036661884945,32.68612778506946,q3_coheat_6c2f8331eb67bd9a5a2b,True,af50916ddfd88962,904567fd11d251fb,54,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5459413972579621, 0.6153099090006715, 0.3573339419222077, 0.6827759783695301, 0.4320622689729279], ""heat_off"": 241.0058663046058, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6200.354235061614
af50916ddfd88962,infeasible,voltage,80.49131625785998,83.58328098503162,,success,voltage,7225.772021312819,16.074990491199927,15.864709599991329,1612,2.1532102655422625e-12,8.491484724926821e-16,,0.4191234082208886,0.005128908064136839,32.71498625191674,q3_coheat_feb1de42d73f6f1d2487,True,af50916ddfd88962,904567fd11d251fb,55,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.8130619010092015, 0.4363197471093865, 0.5225630904476986, 0.8195121319859501, 0.8665418756835489], ""heat_off"": 283.61128822843966, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6958.471767563699
af50916ddfd88962,infeasible,voltage,79.38223321164277,88.11720573612307,,success,voltage,6295.340755852585,17.435173835946948,18.353356100036763,1913,5.17273916207168e-12,4.2457423624634106e-16,,0.505847495488286,0.0033815583962485476,29.029349464245456,q3_coheat_3909a4924050d50f7400,True,af50916ddfd88962,904567fd11d251fb,56,2200.0000000003943,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.8994463373372311, 0.3742613986892488, 0.5664495905237927, 0.7326810666696044, 0.28487399257916746], ""heat_off"": 235.34619816171278, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5671.289776532042
af50916ddfd88962,feasible,success,299.27181611228906,299.27181611228906,22.515659902688043,success,passed,1794.314846406112,80.78155277453898,74.80962069996167,7660,5.770476959040663e-12,1.4152474541544702e-15,,0.5282588802239734,0.06062301331062056,11.404539570473702,q3_coheat_ed6c380402742319e774,True,af50916ddfd88962,904567fd11d251fb,57,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1794.3148464061123
af50916ddfd88962,feasible,success,293.10944376367064,293.10944376367064,26.730722572437625,success,passed,1836.7094824537576,78.93284503244912,59.52148739999393,6055,1.329103528856879e-12,1.132197963323576e-15,,0.5408061413718735,0.04967179897456568,17.50317829745461,q3_coheat_da98241463a98916a321,True,af50916ddfd88962,904567fd11d251fb,58,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.7269209601959593, 0.9739723770341916, 0.47440428891704145, 0.1088291050339035, 0.4643354212750621], ""heat_off"": 26.730722572437625, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1836.7094824537578
af50916ddfd88962,infeasible,voltage,,96.41370099032562,,voltage,voltage,6175.127162292331,19.92411400345043,12.407968599989545,1518,7.787447110849454e-13,5.307177953079263e-16,,0.29999999899999996,0.028241519772729966,40.56315590399822,q3_coheat_35279e92aed2fe6a790f,True,af50916ddfd88962,904567fd11d251fb,59,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.1332366786113979, 0.2871702750274279, 0.8736939765125634, 0.47575296010913115, 0.792075420144006], ""heat_off"": 224.42476881213193, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,63.23846881817745,,voltage,voltage,5636.937766508442,9.9715406454537,3.8267068000277504,520,2.1817603663637022e-14,4.2457423624634106e-16,,0.29999999900000013,2.6266486613348722e-19,36.88485173924471,q3_coheat_c7e2d5d04897cc875491,True,af50916ddfd88962,904567fd11d251fb,60,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.8336473410961265, 0.782694579833777, 0.9772361262611107, 0.4418381271824581, 0.5300956869055881], ""heat_off"": 292.9339913206009, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,203.9607270009765,203.9607270009765,109.4385572832259,success,passed,4704.314128415239,52.18826623552978,30.210262900043745,3201,9.216922938708996e-13,2.1228711812317052e-15,,0.5356121849625372,0.033614815744785045,26.701514101777832,q3_coheat_f2169df67878c2a8f088,True,af50916ddfd88962,904567fd11d251fb,61,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.30332257901841186, 0.13051449177402039, 0.24649458616294437, 0.7297417572547847, 0.30936231125925145], ""heat_off"": 109.4385572832259, ""load_start"": 0.0, ""times"": null, ""currents"": null}",4704.314128415239
af50916ddfd88962,infeasible,voltage,,114.62969392117441,,voltage,voltage,6227.451225640704,25.388918816035464,21.0392462000018,2223,2.4507182762611722e-12,7.076237270772351e-16,,0.2999999990000001,0.021779706043191294,33.01622295750167,q3_coheat_e9695f70dc92fc678a01,True,af50916ddfd88962,904567fd11d251fb,62,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.29830934413588933, 0.5441254980336143, 0.5283409725368012, 0.23062458703103467, 0.5716669816312236], ""heat_off"": 268.15375242890286, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,65.01529373385837,,voltage,voltage,5840.7034960905485,10.504588120157974,3.6077502999687567,535,2.7082757569432465e-14,2.83049490830894e-16,,0.2999999990000005,5.896456933075847e-19,38.061874146589275,q3_coheat_276ed379d8f210419ed7,True,af50916ddfd88962,904567fd11d251fb,63,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.7095990378687368, 0.8138791413940188, 0.7988737197614927, 0.7646193954877171, 0.5064622874385222], ""heat_off"": 77.87867836949383, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,254.2193350225109,254.2193350225109,44.37238709176022,success,passed,2700.6761026281874,67.26583846992804,36.8041698000161,4072,1.3637667449347e-11,1.2737227087390232e-15,,0.5565355993880592,0.027968448108353153,17.642656019627793,q3_coheat_50227ae5a9f8a510f432,True,af50916ddfd88962,904567fd11d251fb,64,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.9774060741735902, 0.556004221568974, 0.14013398308865016, 0.23827808455276386, 0.5227332507129386], ""heat_off"": 44.37238709176022, ""load_start"": 0.0, ""times"": null, ""currents"": null}",2700.676102628187
af50916ddfd88962,unresolved,horizon,,300.0,36.47375383961699,horizon,unresolved,1488.5259430431015,81.00001110111666,72.03469659999246,7135,3.0448934325157504e-12,2.6889701628934932e-15,,0.5231296962079188,0.06845376205613186,15.35447983713243,q3_coheat_1c1c878e783e39658f65,True,af50916ddfd88962,904567fd11d251fb,65,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.15369288055030428, 0.7012832417493714, 0.33097819303186593, 0.12507367522721818, 0.3214071567403295], ""heat_off"": 36.47375383961699, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,206.09189237345032,206.09189237345032,64.9018529211335,success,passed,4068.507471001751,52.82757709831755,21.481863799970597,2419,4.471508394598435e-12,7.076237270772351e-16,,0.5589606918777867,0.017735892349851585,22.18604178799046,q3_coheat_d2b0487f82841583e36c,True,af50916ddfd88962,904567fd11d251fb,66,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.598742010771157, 0.796146772399855, 0.19925585202935267, 0.14290731241233737, 0.7704311444004038], ""heat_off"": 64.9018529211335, ""load_start"": 0.0, ""times"": null, ""currents"": null}",4068.50747100175
af50916ddfd88962,infeasible,voltage,100.78330733081226,105.89638953533247,,success,voltage,6017.466398692943,22.768925067366055,20.656726600020193,2125,1.4363394059765639e-12,7.076237270772351e-16,,0.427579762453474,0.014559394075156941,30.670370725677742,q3_coheat_6c1c1c73214c10e4c6c1,True,af50916ddfd88962,904567fd11d251fb,67,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5717171679906532, 0.3445748132895431, 0.5544626414199946, 0.6115937942443144, 0.19061534512404832], ""heat_off"": 288.8514105201158, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5726.92013460914
af50916ddfd88962,infeasible,voltage,,63.86215763883995,,voltage,voltage,6396.656889409038,10.158647291652454,3.609501100028865,523,4.758185154758165e-14,2.83049490830894e-16,,0.2999999990000004,7.612534159509553e-20,36.64399750892994,q3_coheat_4d4a0f767433527f1d41,True,af50916ddfd88962,904567fd11d251fb,68,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.9868568901527256, 0.5109101653095677, 0.9305203459898104, 0.9430357669699789, 0.6352166203423941], ""heat_off"": 100.8756146305725, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,204.88041118820883,204.88041118820883,63.95428943336045,success,passed,3997.970177615995,52.464135985794506,21.887463600025512,2501,8.812700818923986e-12,1.2737227087390232e-15,,0.5296242569622809,0.02153671640207444,33.74406484595613,q3_coheat_e564795ee82238bcc754,True,af50916ddfd88962,904567fd11d251fb,69,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.21483953373620943, 0.9960264719652611, 0.509282919540121, 0.5985858791755131, 0.18178249507128635], ""heat_off"": 63.95428943336045, ""load_start"": 0.0, ""times"": null, ""currents"": null}",3997.970177615995
af50916ddfd88962,feasible,success,162.70412232519385,162.70412232519385,87.8730078853461,success,passed,6465.513471675267,39.81129291924374,20.763900400022976,2416,1.825272410493819e-12,1.1585517069740015e-15,,0.3456017267862097,0.02274967296078636,37.86916708045811,q3_coheat_6f651e2171ffcbfc31ac,True,af50916ddfd88962,904567fd11d251fb,70,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.2733419537282161, 0.38924167574470525, 0.5861189810323819, 0.7005792517080321, 0.9938350867871375], ""heat_off"": 87.8730078853461, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6465.513471675266
af50916ddfd88962,unresolved,horizon,,300.0,10.555735268593423,horizon,unresolved,654.1363279587633,81.0000103664078,88.70136369997635,8549,2.1617191228885673e-11,8.491484724926821e-16,,0.49659116540082154,0.0996871568369315,7.229353084352169,q3_coheat_33406ab4a3cd34ab77bc,True,af50916ddfd88962,904567fd11d251fb,71,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.415994381311118, 0.6663192177813703, 0.6769394413658493, 0.11776349694644624, 0.6017736607731531], ""heat_off"": 10.555735268593423, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,87.20987489093571,,voltage,voltage,5756.16246607699,17.16296829202281,19.90590140002314,2034,3.583484210494291e-12,7.076237270772351e-16,,0.29999999899999996,0.012569440254606344,36.002787754420524,q3_coheat_c1b3e06a678c2b6c845f,True,af50916ddfd88962,904567fd11d251fb,72,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.47960860322160526, 0.5660574425604251, 0.7479842276346877, 0.49484383776916774, 0.35164840628733995], ""heat_off"": 259.97846218534033, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,95.04505111665777,102.29891142039477,,success,voltage,7320.897748535314,21.689704119558733,22.2532094999915,2241,5.347458165936367e-12,5.66098981661788e-16,,0.4715529720213199,0.011969748947984535,29.67293915233813,q3_coheat_e74c629d66be3045ab7e,True,af50916ddfd88962,904567fd11d251fb,73,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.641018681943235, 0.46843176280582755, 0.2637221642967081, 0.6881662054788412, 0.8012127598318839], ""heat_off"": 116.62871299636396, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6801.784017719708
af50916ddfd88962,infeasible,voltage,,73.28785700939605,,voltage,voltage,5335.947700649162,12.986373065021857,16.3589406000101,1750,1.6901362483027344e-12,9.90673217908129e-16,,0.29999999900000035,0.013524640399295476,41.026200057444726,q3_coheat_36ed0f4a38a1ad15369c,True,af50916ddfd88962,904567fd11d251fb,74,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.23608060169736464, 0.9055114972373303, 0.9790989187659799, 0.21688756156949696, 0.5747443721106351], ""heat_off"": 211.21469034838776, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,122.15345259508004,157.42462877154276,,success,voltage,6398.910546901613,38.227404715299265,37.59739010001067,3806,6.045994477259987e-12,1.132197963323576e-15,,0.5574649585563425,0.02114160232647859,21.143884041503043,q3_coheat_72a420076d9bd6b7141a,True,af50916ddfd88962,904567fd11d251fb,75,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5855980735470802, 0.11398263155059601, 0.4599900793527293, 0.2062888364028591, 0.26003858753639864], ""heat_off"": 253.91201471016075, ""load_start"": 0.0, ""times"": null, ""currents"": null}",4965.226993073945
af50916ddfd88962,infeasible,voltage,,110.99471203697506,,voltage,voltage,6761.160618560858,24.298416563573678,21.558077400026377,2182,1.232951502753448e-12,7.076237270772351e-16,,0.2999999990000005,0.025750703503585146,35.867396811065134,q3_coheat_250b262afe74fb7fdeae,True,af50916ddfd88962,904567fd11d251fb,76,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.14143891464554678, 0.6411905183802485, 0.4687993964208065, 0.29795389922713467, 0.8871876248070852], ""heat_off"": 132.18852878040212, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,247.12467416492308,247.12467416492308,35.13565964583467,success,passed,3204.8728482194633,65.13740271996915,25.592353900021408,2813,6.830669293690454e-13,9.90673217908129e-16,,0.555563911847269,0.033624897350856296,24.527921209197984,q3_coheat_acb82c0af6415ef37746,True,af50916ddfd88962,904567fd11d251fb,77,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5259585886865544, 0.8903363670788774, 0.7340143313367886, 0.5730837928116439, 0.9251769261988863], ""heat_off"": 35.13565964583467, ""load_start"": 0.0, ""times"": null, ""currents"": null}",3204.872848219463
af50916ddfd88962,infeasible,voltage,,105.07464207986818,,voltage,voltage,6047.886367847563,22.52239596001168,19.362996999989264,2073,4.434819805227064e-12,7.076237270772351e-16,,0.2999999989999999,0.027669351546391226,37.640774384804615,q3_coheat_0b2709539842a4023903,True,af50916ddfd88962,904567fd11d251fb,78,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.10027443511089694, 0.48005159151489496, 0.7296487694945564, 0.4350223004049869, 0.5573229487813213], ""heat_off"": 173.90232909280027, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,80.54398854094444,91.69281205414484,,success,voltage,6701.054172952821,18.507853148722706,17.60457279998809,1845,6.030471786403442e-12,1.2029603360312996e-15,,0.5237770596331688,0.0037440442694275117,27.190886989593196,q3_coheat_83ac2c1d413031ed2c8a,True,af50916ddfd88962,904567fd11d251fb,79,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.7442288488604578, 0.9447148684373973, 0.1316426093434824, 0.16038323965671497, 0.9422930200847673], ""heat_off"": 216.50233536308662, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5886.280706494726
af50916ddfd88962,infeasible,voltage,82.22968889211529,96.53436943672457,,success,voltage,6435.485085258053,19.960314401245913,16.708719999995083,1733,6.8391972922455584e-12,9.90673217908129e-16,,0.538861631673424,0.004581275429298986,25.906860903295694,q3_coheat_8325f58fe612d2179d58,True,af50916ddfd88962,904567fd11d251fb,80,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.8253990682822704, 0.6364167992321569, 0.3653873601707909, 0.19919845329998082, 0.6402071642619163], ""heat_off"": 155.25628483242286, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5481.86039354082
af50916ddfd88962,unresolved,horizon,,300.0,16.261911736501112,horizon,unresolved,931.623244071548,81.00000691348716,85.57704770000419,8128,4.450591777641062e-12,2.5474454174780464e-15,,0.5086481114241254,0.08752293964190103,7.38407582688717,q3_coheat_f95ca74aa6bf29d1bdf6,True,af50916ddfd88962,904567fd11d251fb,81,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.9126348584883119, 0.14163450598391397, 0.33790060382721554, 0.6644983939928545, 0.23487831233501152], ""heat_off"": 16.261911736501112, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,93.09222797677012,,voltage,voltage,5586.349308949599,18.92767179017482,21.2046149999951,2171,1.2154286407794297e-11,5.66098981661788e-16,,0.29999999899999996,0.019289587438832318,37.28080476324294,q3_coheat_ede041daea1feda6d67b,True,af50916ddfd88962,904567fd11d251fb,82,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.19043114695144037, 0.8730559125411506, 0.2378574224233331, 0.9843140054398724, 0.11469197384223423], ""heat_off"": 196.76489971603544, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,115.86529430258118,125.63581586529598,,success,voltage,5609.146554360588,28.690756193862672,36.68271580000874,3678,4.057167501944306e-12,6.368613543695116e-16,,0.4613453821762871,0.020288104542528138,28.773448373378358,q3_coheat_9a56efafd7830e27af84,True,af50916ddfd88962,904567fd11d251fb,83,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.4826447011192525, 0.16528685440760768, 0.8221284154478424, 0.1845439724501382, 0.13123921466777155], ""heat_off"": 297.92144488429835, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5172.931077266324
af50916ddfd88962,feasible,success,199.6984983516095,199.6984983516095,127.67136952508575,success,passed,4761.6379396690945,50.9095533943846,49.935506300011184,5054,4.890178300011454e-12,2.264395926647152e-15,,0.5313643929177734,0.03591209801321134,22.574176273989053,q3_coheat_afe80e0f3fc7a2459187,True,af50916ddfd88962,904567fd11d251fb,84,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.23382165450264683, 0.2675848530163356, 0.2269529408961323, 0.3245619068315486, 0.4389206943471776], ""heat_off"": 127.67136952508575, ""load_start"": 0.0, ""times"": null, ""currents"": null}",4761.6379396690945
af50916ddfd88962,unresolved,horizon,,300.0,18.07147505351493,horizon,unresolved,1745.8185181611816,81.00002598526973,78.83214179996867,7716,2.957904484740048e-12,2.264395926647152e-15,,0.5249336699164289,0.06428791970470955,14.977253448382612,q3_coheat_cbbcd2bf6f386883cdee,True,af50916ddfd88962,904567fd11d251fb,85,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.628466434172444, 0.8380059653184704, 0.8574960620244222, 0.6286005167038138, 0.9116834151052502], ""heat_off"": 18.07147505351493, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,69.76406977691757,,voltage,voltage,6697.483688689363,11.929220933075738,3.9422515999758616,547,3.1134242856375946e-14,2.83049490830894e-16,,0.2999999989999994,1.0368817479298218e-18,36.603885459241496,q3_coheat_e7e807157325b3548b38,True,af50916ddfd88962,904567fd11d251fb,86,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.8435338065151138, 0.579947019839056, 0.6985385868000873, 0.9740370117734017, 0.7440198264181698], ""heat_off"": 152.04954159740652, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
